Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	199
dt	100.000001E-12
time stamp (ms)	8:23:45 PM
	
Time	Amplitude
0.000000E+0	-4.368413E-4
1.000000E-10	-3.083577E-4
2.000000E-10	5.139624E-5
3.000000E-10	3.683223E-4
4.000000E-10	4.282813E-4
5.000000E-10	1.798798E-4
6.000000E-10	-2.569389E-5
7.000000E-10	-3.768823E-4
8.000000E-10	-4.711035E-4
9.000000E-10	-4.882347E-4
1.000000E-9	-3.511856E-4
1.100000E-9	-9.421846E-5
1.200000E-9	-1.027840E-4
1.300000E-9	-6.852175E-5
1.400000E-9	-2.398331E-4
1.500000E-9	-2.398331E-4
1.600000E-9	-3.511856E-4
1.700000E-9	-2.569643E-4
1.800000E-9	1.713396E-5
1.900000E-9	2.912322E-4
2.000000E-9	4.111502E-4
2.100000E-9	5.910272E-4
2.200000E-9	5.310682E-4
2.300000E-9	4.625436E-4
2.400000E-9	4.625436E-4
2.500000E-9	3.597568E-4
2.600000E-9	1.798798E-4
2.700000E-9	1.970109E-4
2.800000E-9	1.713142E-4
2.900000E-9	3.169289E-4
3.000000E-9	4.796747E-4
3.100000E-9	5.396337E-4
3.200000E-9	4.454125E-4
3.300000E-9	2.997978E-4
3.400000E-9	-7.708732E-5
3.500000E-9	-4.025790E-4
3.600000E-9	-6.081527E-4
3.700000E-9	-8.908165E-4
3.800000E-9	-7.280706E-4
3.900000E-9	-4.968003E-4
4.000000E-9	-2.227020E-4
4.100000E-9	1.113552E-4
4.200000E-9	4.711092E-4
4.300000E-9	5.653304E-4
4.400000E-9	6.852484E-4
4.500000E-9	5.824616E-4
4.600000E-9	4.625436E-4
4.700000E-9	1.113552E-4
4.800000E-9	3.426510E-5
4.900000E-9	-1.027840E-4
5.000000E-9	-3.425946E-5
5.100000E-9	1.798798E-4
5.200000E-9	4.454125E-4
5.300000E-9	5.738960E-4
5.400000E-9	7.623386E-4
5.500000E-9	5.225026E-4
5.600000E-9	1.284864E-4
5.700000E-9	-3.083577E-4
5.800000E-9	-6.938084E-4
5.900000E-9	-8.051608E-4
6.000000E-9	-9.250788E-4
6.100000E-9	-8.822509E-4
6.200000E-9	-7.880296E-4
6.300000E-9	-8.137264E-4
6.400000E-9	-7.366362E-4
6.500000E-9	-6.167182E-4
6.600000E-9	-3.511856E-4
6.700000E-9	-1.113496E-4
6.800000E-9	3.169289E-4
6.900000E-9	6.938140E-4
7.000000E-9	6.766829E-4
7.100000E-9	6.338550E-4
7.200000E-9	4.625436E-4
7.300000E-9	3.083633E-4
7.400000E-9	2.569953E-5
7.500000E-9	-1.798742E-4
7.600000E-9	-3.854478E-4
7.700000E-9	-4.968003E-4
7.800000E-9	-4.197101E-4
7.900000E-9	-3.083577E-4
8.000000E-9	7.709295E-5
8.100000E-9	3.083633E-4
8.200000E-9	4.197158E-4
8.300000E-9	3.854535E-4
8.400000E-9	4.111502E-4
8.500000E-9	1.713396E-5
8.600000E-9	-8.565289E-5
8.700000E-9	-2.055709E-4
8.800000E-9	-1.027840E-4
8.900000E-9	4.283067E-5
9.000000E-9	2.055765E-4
9.100000E-9	5.396337E-4
9.200000E-9	9.336500E-4
9.300000E-9	1.147789E-3
9.400000E-9	1.207748E-3
9.500000E-9	1.027871E-3
9.600000E-9	9.422155E-4
9.700000E-9	7.280763E-4
9.800000E-9	8.822565E-4
9.900000E-9	1.045002E-3
1.000000E-8	1.122093E-3
1.010000E-8	8.908221E-4
1.020000E-8	4.454125E-4
1.030000E-8	-2.912266E-4
1.040000E-8	-8.736853E-4
1.050000E-8	-1.173480E-3
1.060000E-8	-1.087825E-3
1.070000E-8	-7.280706E-4
1.080000E-8	-2.912266E-4
1.090000E-8	1.627486E-4
1.100000E-8	4.197158E-4
1.110000E-8	3.254945E-4
1.120000E-8	2.141421E-4
1.130000E-8	6.852738E-5
1.140000E-8	1.884454E-4
1.150000E-8	3.597568E-4
1.160000E-8	4.539780E-4
1.170000E-8	5.824616E-4
1.180000E-8	5.053715E-4
