Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	362
dt	100.000001E-12
time stamp (ms)	8:54:45 PM
	
Time	Amplitude
0.000000E+0	3.854535E-4
1.000000E-10	2.826666E-4
2.000000E-10	2.055765E-4
3.000000E-10	-4.282504E-5
4.000000E-10	-2.912266E-4
5.000000E-10	-4.025790E-4
6.000000E-10	-3.340544E-4
7.000000E-10	5.996181E-5
8.000000E-10	3.854535E-4
9.000000E-10	7.023796E-4
1.000000E-9	9.764778E-4
1.100000E-9	9.336500E-4
1.200000E-9	7.109451E-4
1.300000E-9	2.997978E-4
1.400000E-9	-2.912266E-4
1.500000E-9	-4.454068E-4
1.600000E-9	-2.227020E-4
1.700000E-9	9.422409E-5
1.800000E-9	4.711092E-4
1.900000E-9	6.681173E-4
2.000000E-9	8.051664E-4
2.100000E-9	8.479943E-4
2.200000E-9	7.023796E-4
2.300000E-9	4.539780E-4
2.400000E-9	3.169289E-4
2.500000E-9	1.541831E-4
2.600000E-9	-5.995618E-5
2.700000E-9	-2.569643E-4
2.800000E-9	-2.997921E-4
2.900000E-9	-3.854478E-4
3.000000E-9	-2.055709E-4
3.100000E-9	-7.708732E-5
3.200000E-9	1.713396E-5
3.300000E-9	1.113552E-4
3.400000E-9	2.826666E-4
3.500000E-9	1.370519E-4
3.600000E-9	1.113552E-4
3.700000E-9	-5.995618E-5
3.800000E-9	-1.199152E-4
3.900000E-9	-2.312676E-4
4.000000E-9	-1.284807E-4
4.100000E-9	2.569953E-5
4.200000E-9	3.426256E-4
4.300000E-9	7.109451E-4
4.400000E-9	9.079533E-4
4.500000E-9	9.764778E-4
4.600000E-9	6.852484E-4
4.700000E-9	2.227076E-4
4.800000E-9	-1.113496E-4
4.900000E-9	-2.655299E-4
5.000000E-9	-3.940134E-4
5.100000E-9	-1.541774E-4
5.200000E-9	-4.282504E-5
5.300000E-9	8.568386E-6
5.400000E-9	-2.655299E-4
5.500000E-9	-3.683167E-4
5.600000E-9	-5.053658E-4
5.700000E-9	-5.310625E-4
5.800000E-9	-2.997921E-4
5.900000E-9	-2.141364E-4
6.000000E-9	-1.798742E-4
6.100000E-9	-1.456119E-4
6.200000E-9	-4.796691E-4
6.300000E-9	-6.338494E-4
6.400000E-9	-5.995871E-4
6.500000E-9	-5.653248E-4
6.600000E-9	-3.083577E-4
6.700000E-9	2.569953E-5
6.800000E-9	1.370519E-4
6.900000E-9	3.169289E-4
7.000000E-9	2.741011E-4
7.100000E-9	1.798798E-4
7.200000E-9	1.284864E-4
7.300000E-9	1.027897E-4
7.400000E-9	1.113552E-4
7.500000E-9	1.370519E-4
7.600000E-9	7.709295E-5
7.700000E-9	-8.562754E-6
7.800000E-9	-1.199152E-4
7.900000E-9	-1.884397E-4
8.000000E-9	-3.768823E-4
8.100000E-9	-4.711035E-4
8.200000E-9	-3.426200E-4
8.300000E-9	-3.254889E-4
8.400000E-9	-5.139061E-5
8.500000E-9	2.997978E-4
8.600000E-9	3.426256E-4
8.700000E-9	3.597568E-4
8.800000E-9	5.053715E-4
8.900000E-9	5.481993E-4
9.000000E-9	5.995927E-4
9.100000E-9	7.195107E-4
9.200000E-9	7.880353E-4
9.300000E-9	7.537730E-4
9.400000E-9	6.338550E-4
9.500000E-9	2.912322E-4
9.600000E-9	2.055765E-4
9.700000E-9	1.798798E-4
9.800000E-9	1.884454E-4
9.900000E-9	2.227076E-4
1.000000E-8	3.340601E-4
1.010000E-8	2.141421E-4
1.020000E-8	-5.995618E-5
1.030000E-8	-2.398331E-4
1.040000E-8	-5.481937E-4
1.050000E-8	-5.224970E-4
1.060000E-8	-4.368413E-4
1.070000E-8	5.139624E-5
1.080000E-8	3.426256E-4
1.090000E-8	7.452074E-4
1.100000E-8	7.623386E-4
1.110000E-8	7.452074E-4
1.120000E-8	6.681173E-4
1.130000E-8	6.595517E-4
1.140000E-8	5.738960E-4
1.150000E-8	5.910272E-4
1.160000E-8	4.539780E-4
1.170000E-8	3.254945E-4
1.180000E-8	8.565852E-5
