Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	336
dt	100.000001E-12
time stamp (ms)	8:49:48 PM
	
Time	Amplitude
0.000000E+0	-1.310529E-3
1.000000E-10	-1.156349E-3
2.000000E-10	-9.079476E-4
3.000000E-10	-3.254889E-4
4.000000E-10	-1.027840E-4
5.000000E-10	1.284864E-4
6.000000E-10	4.454125E-4
7.000000E-10	6.424206E-4
8.000000E-10	8.479943E-4
9.000000E-10	8.479943E-4
1.000000E-9	9.079533E-4
1.100000E-9	6.167239E-4
1.200000E-9	3.597568E-4
1.300000E-9	-2.569389E-5
1.400000E-9	-2.398331E-4
1.500000E-9	-2.483987E-4
1.600000E-9	-1.970053E-4
1.700000E-9	2.569953E-5
1.800000E-9	3.597568E-4
1.900000E-9	7.880353E-4
2.000000E-9	1.087830E-3
2.100000E-9	1.250576E-3
2.200000E-9	1.267707E-3
2.300000E-9	1.096396E-3
2.400000E-9	1.087830E-3
2.500000E-9	9.336500E-4
2.600000E-9	7.537730E-4
2.700000E-9	4.882403E-4
2.800000E-9	3.340601E-4
2.900000E-9	1.713396E-5
3.000000E-9	-5.995618E-5
3.100000E-9	5.139624E-5
3.200000E-9	2.741011E-4
3.300000E-9	5.738960E-4
3.400000E-9	6.252894E-4
3.500000E-9	6.081583E-4
3.600000E-9	2.997978E-4
3.700000E-9	-2.398331E-4
3.800000E-9	-7.623329E-4
3.900000E-9	-1.036431E-3
4.000000E-9	-1.010734E-3
4.100000E-9	-8.394231E-4
4.200000E-9	-7.965952E-4
4.300000E-9	-8.565542E-4
4.400000E-9	-8.736853E-4
4.500000E-9	-1.113521E-3
4.600000E-9	-1.207743E-3
4.700000E-9	-1.259136E-3
4.800000E-9	-1.164915E-3
4.900000E-9	-7.537674E-4
5.000000E-9	-4.539724E-4
5.100000E-9	3.426510E-5
5.200000E-9	2.655355E-4
5.300000E-9	4.368469E-4
5.400000E-9	2.484044E-4
5.500000E-9	1.713396E-5
5.600000E-9	-2.398331E-4
5.700000E-9	-4.282757E-4
5.800000E-9	-4.282757E-4
5.900000E-9	-3.511856E-4
6.000000E-9	4.283067E-5
6.100000E-9	3.254945E-4
6.200000E-9	6.167239E-4
6.300000E-9	8.736910E-4
6.400000E-9	8.993877E-4
6.500000E-9	9.850434E-4
6.600000E-9	8.137320E-4
6.700000E-9	6.424206E-4
6.800000E-9	2.997978E-4
6.900000E-9	1.284864E-4
7.000000E-9	-9.421846E-5
7.100000E-9	-2.141364E-4
7.200000E-9	-2.141364E-4
7.300000E-9	5.996181E-5
7.400000E-9	3.083633E-4
7.500000E-9	5.225026E-4
7.600000E-9	4.796747E-4
7.700000E-9	2.912322E-4
7.800000E-9	-1.712832E-5
7.900000E-9	-2.655299E-4
8.000000E-9	-5.995871E-4
8.100000E-9	-8.222919E-4
8.200000E-9	-1.027866E-3
8.300000E-9	-1.044997E-3
8.400000E-9	-7.452018E-4
8.500000E-9	-4.368413E-4
8.600000E-9	9.422409E-5
8.700000E-9	4.882403E-4
8.800000E-9	7.709041E-4
8.900000E-9	7.109451E-4
9.000000E-9	5.567649E-4
9.100000E-9	1.541831E-4
9.200000E-9	-2.740954E-4
9.300000E-9	-4.882347E-4
9.400000E-9	-4.025790E-4
9.500000E-9	-1.798742E-4
9.600000E-9	2.227076E-4
9.700000E-9	3.597568E-4
9.800000E-9	2.398388E-4
9.900000E-9	8.565852E-5
1.000000E-8	-3.083577E-4
1.010000E-8	-5.139314E-4
1.020000E-8	-5.224970E-4
1.030000E-8	-3.254889E-4
1.040000E-8	-2.569389E-5
1.050000E-8	3.768879E-4
1.060000E-8	6.681173E-4
1.070000E-8	6.081583E-4
1.080000E-8	3.683223E-4
1.090000E-8	-2.569389E-5
1.100000E-8	-4.111446E-4
1.110000E-8	-6.081527E-4
1.120000E-8	-4.368413E-4
1.130000E-8	-1.713086E-4
1.140000E-8	1.884454E-4
1.150000E-8	2.826666E-4
1.160000E-8	3.597568E-4
1.170000E-8	2.815796E-9
