Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	310
dt	100.000001E-12
time stamp (ms)	8:44:51 PM
	
Time	Amplitude
0.000000E+0	-3.426878E-5
1.000000E-10	1.970016E-4
2.000000E-10	3.511819E-4
3.000000E-10	3.340507E-4
4.000000E-10	9.421477E-5
5.000000E-10	-1.541868E-4
6.000000E-10	-4.968096E-4
7.000000E-10	-4.968096E-4
8.000000E-10	-3.426293E-4
9.000000E-10	-7.709663E-5
1.000000E-9	1.456082E-4
1.100000E-9	3.169196E-4
1.200000E-9	2.740917E-4
1.300000E-9	-6.853106E-5
1.400000E-9	-4.282850E-4
1.500000E-9	-6.338587E-4
1.600000E-9	-5.910308E-4
1.700000E-9	-3.426293E-4
1.800000E-9	-3.426878E-5
1.900000E-9	4.539687E-4
2.000000E-9	6.852391E-4
2.100000E-9	7.023703E-4
2.200000E-9	4.539687E-4
2.300000E-9	2.655262E-4
2.400000E-9	-1.798835E-4
2.500000E-9	-2.227113E-4
2.600000E-9	-3.169326E-4
2.700000E-9	-3.511949E-4
2.800000E-9	-2.141458E-4
2.900000E-9	1.456082E-4
3.000000E-9	2.141328E-4
3.100000E-9	2.055672E-4
3.200000E-9	9.421477E-5
3.300000E-9	-2.826703E-4
3.400000E-9	-5.653341E-4
3.500000E-9	-5.482030E-4
3.600000E-9	-3.683260E-4
3.700000E-9	1.970016E-4
3.800000E-9	7.366325E-4
3.900000E-9	7.451981E-4
4.000000E-9	5.567556E-4
4.100000E-9	2.997885E-4
4.200000E-9	1.284771E-4
4.300000E-9	-6.853106E-5
4.400000E-9	-4.283435E-5
4.500000E-9	-2.569736E-4
4.600000E-9	-3.169326E-4
4.700000E-9	-7.366455E-4
4.800000E-9	-1.182055E-3
4.900000E-9	-1.764514E-3
5.000000E-9	-1.961522E-3
5.100000E-9	-2.081440E-3
5.200000E-9	-1.833039E-3
5.300000E-9	-1.259145E-3
5.400000E-9	-5.824653E-4
5.500000E-9	-5.139992E-5
5.600000E-9	3.511819E-4
5.700000E-9	5.567556E-4
5.800000E-9	6.852391E-4
5.900000E-9	7.880260E-4
6.000000E-9	8.993784E-4
6.100000E-9	8.051571E-4
6.200000E-9	6.681080E-4
6.300000E-9	3.940097E-4
6.400000E-9	1.027803E-4
6.500000E-9	1.284771E-4
6.600000E-9	-1.027933E-4
6.700000E-9	-9.422777E-5
6.800000E-9	-3.426878E-5
6.900000E-9	-6.853106E-5
7.000000E-9	-2.312769E-4
7.100000E-9	-4.282850E-4
7.200000E-9	-2.141458E-4
7.300000E-9	-5.139992E-5
7.400000E-9	2.997885E-4
7.500000E-9	3.426163E-4
7.600000E-9	5.481900E-4
7.700000E-9	2.569606E-4
7.800000E-9	1.113459E-4
7.900000E-9	-5.053751E-4
8.000000E-9	-8.736947E-4
8.100000E-9	-1.182055E-3
8.200000E-9	-1.104965E-3
8.300000E-9	-1.070703E-3
8.400000E-9	-1.010744E-3
8.500000E-9	-4.796784E-4
8.600000E-9	-2.826703E-4
8.700000E-9	-5.139992E-5
8.800000E-9	-3.426293E-4
8.900000E-9	-5.482030E-4
9.000000E-9	-6.252931E-4
9.100000E-9	-7.966045E-4
9.200000E-9	-8.651291E-4
9.300000E-9	-7.880390E-4
9.400000E-9	-5.482030E-4
9.500000E-9	-3.597604E-4
9.600000E-9	-2.570321E-5
9.700000E-9	5.995249E-5
9.800000E-9	-1.284900E-4
9.900000E-9	-3.340637E-4
1.000000E-8	-7.452111E-4
1.010000E-8	-9.593504E-4
1.020000E-8	-8.993914E-4
1.030000E-8	-8.051701E-4
1.040000E-8	-3.683260E-4
1.050000E-8	3.169196E-4
1.060000E-8	6.852391E-4
1.070000E-8	9.764685E-4
1.080000E-8	8.993784E-4
1.090000E-8	5.653211E-4
1.100000E-8	1.456082E-4
1.110000E-8	-3.169326E-4
1.120000E-8	-8.993914E-4
1.130000E-8	-1.242014E-3
1.140000E-8	-1.301973E-3
1.150000E-8	-1.053572E-3
1.160000E-8	-7.195144E-4
