Study Name	044_15
Sample Name	2024-10-02
Run Name	spot_00
Operator	Elena
Date	10/2/2024
Time	19:46
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	97
dt	100.000001E-12
time stamp (ms)	8:04:28 PM
	
Time	Amplitude
0.000000E+0	-7.023739E-4
1.000000E-10	-8.051608E-4
2.000000E-10	-7.794641E-4
3.000000E-10	-7.708985E-4
4.000000E-10	-6.167182E-4
5.000000E-10	-3.083577E-4
6.000000E-10	-1.370463E-4
7.000000E-10	2.227076E-4
8.000000E-10	2.826666E-4
9.000000E-10	5.481993E-4
1.000000E-9	7.966008E-4
1.100000E-9	9.679122E-4
1.200000E-9	1.190617E-3
1.300000E-9	1.147789E-3
1.400000E-9	1.096396E-3
1.500000E-9	8.651254E-4
1.600000E-9	8.137320E-4
1.700000E-9	6.338550E-4
1.800000E-9	5.995927E-4
1.900000E-9	5.910272E-4
2.000000E-9	5.824616E-4
2.100000E-9	5.481993E-4
2.200000E-9	4.368469E-4
2.300000E-9	3.940190E-4
2.400000E-9	4.539780E-4
2.500000E-9	5.481993E-4
2.600000E-9	6.338550E-4
2.700000E-9	4.796747E-4
2.800000E-9	1.027897E-4
2.900000E-9	-5.310625E-4
3.000000E-9	-1.130652E-3
3.100000E-9	-1.550365E-3
3.200000E-9	-1.507538E-3
3.300000E-9	-1.216308E-3
3.400000E-9	-5.396281E-4
3.500000E-9	9.422409E-5
3.600000E-9	5.653304E-4
3.700000E-9	6.681173E-4
3.800000E-9	4.796747E-4
3.900000E-9	3.511912E-4
4.000000E-9	1.627486E-4
4.100000E-9	7.709295E-5
4.200000E-9	1.199208E-4
4.300000E-9	1.199208E-4
4.400000E-9	1.456175E-4
4.500000E-9	2.997978E-4
4.600000E-9	2.141421E-4
4.700000E-9	1.370519E-4
4.800000E-9	1.370519E-4
4.900000E-9	-8.565289E-5
5.000000E-9	-2.312676E-4
5.100000E-9	-6.338494E-4
5.200000E-9	-9.764722E-4
5.300000E-9	-1.087825E-3
5.400000E-9	-9.679066E-4
5.500000E-9	-5.310625E-4
5.600000E-9	8.568386E-6
5.700000E-9	7.452074E-4
5.800000E-9	1.336232E-3
5.900000E-9	1.558937E-3
6.000000E-9	1.361928E-3
6.100000E-9	1.079265E-3
6.200000E-9	8.394287E-4
6.300000E-9	7.623386E-4
6.400000E-9	8.822565E-4
6.500000E-9	1.130658E-3
6.600000E-9	1.173486E-3
6.700000E-9	1.224879E-3
6.800000E-9	7.966008E-4
6.900000E-9	5.053715E-4
7.000000E-9	1.627486E-4
7.100000E-9	-4.282504E-5
7.200000E-9	-2.569389E-5
7.300000E-9	5.139624E-5
7.400000E-9	2.055765E-4
7.500000E-9	2.912322E-4
7.600000E-9	1.541831E-4
7.700000E-9	1.713142E-4
7.800000E-9	-2.569389E-5
7.900000E-9	-2.826610E-4
8.000000E-9	-4.539724E-4
8.100000E-9	-3.511856E-4
8.200000E-9	-2.655299E-4
8.300000E-9	-1.541774E-4
8.400000E-9	-1.712832E-5
8.500000E-9	1.541831E-4
8.600000E-9	2.569699E-4
8.700000E-9	3.340601E-4
8.800000E-9	3.683223E-4
8.900000E-9	5.653304E-4
9.000000E-9	8.993877E-4
9.100000E-9	9.764778E-4
9.200000E-9	9.422155E-4
9.300000E-9	7.195107E-4
9.400000E-9	5.567649E-4
9.500000E-9	2.484044E-4
9.600000E-9	1.970109E-4
9.700000E-9	2.227076E-4
9.800000E-9	5.139370E-4
9.900000E-9	7.023796E-4
1.000000E-8	9.422155E-4
1.010000E-8	9.507811E-4
1.020000E-8	9.422155E-4
1.030000E-8	7.966008E-4
1.040000E-8	6.595517E-4
1.050000E-8	4.882403E-4
1.060000E-8	3.940190E-4
1.070000E-8	4.025846E-4
1.080000E-8	4.625436E-4
1.090000E-8	4.796747E-4
1.100000E-8	4.882403E-4
1.110000E-8	4.625436E-4
1.120000E-8	3.768879E-4
1.130000E-8	4.368469E-4
1.140000E-8	4.111502E-4
1.150000E-8	5.139370E-4
1.160000E-8	4.025846E-4
1.170000E-8	2.741011E-4
1.180000E-8	-8.565289E-5
1.190000E-8	-2.826610E-4
