Study Name	Tungsten_Calibration
Sample Name	2025-03-19
Run Name	spot01
Operator	Elena
Date	3/19/2025
Time	15:16
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	100.000001E-12
time stamp (ms)	3:16:45 PM
	
Time	Amplitude
0.000000E+0	-9.592521E-4
1.000000E-10	-1.098001E-3
2.000000E-10	-1.111705E-3
3.000000E-10	-1.062029E-3
4.000000E-10	-9.421226E-4
5.000000E-10	-8.479103E-4
6.000000E-10	-7.588369E-4
7.000000E-10	-7.468463E-4
8.000000E-10	-7.742535E-4
9.000000E-10	-7.879571E-4
1.000000E-9	-7.674017E-4
1.100000E-9	-7.399945E-4
1.200000E-9	-6.851801E-4
1.300000E-9	-6.269398E-4
1.400000E-9	-5.824031E-4
1.500000E-9	-5.686995E-4
1.600000E-9	-5.652736E-4
1.700000E-9	-5.567088E-4
1.800000E-9	-5.738383E-4
1.900000E-9	-5.961067E-4
2.000000E-9	-6.218009E-4
2.100000E-9	-6.646247E-4
2.200000E-9	-6.731894E-4
2.300000E-9	-6.457822E-4
2.400000E-9	-5.909678E-4
2.500000E-9	-5.789772E-4
2.600000E-9	-5.909678E-4
2.700000E-9	-6.509211E-4
2.800000E-9	-7.211520E-4
2.900000E-9	-7.554110E-4
3.000000E-9	-7.862441E-4
3.100000E-9	-8.359197E-4
3.200000E-9	-8.581880E-4
3.300000E-9	-8.753175E-4
3.400000E-9	-8.941600E-4
3.500000E-9	-8.718916E-4
3.600000E-9	-8.890211E-4
3.700000E-9	-9.506873E-4
3.800000E-9	-1.043187E-3
3.900000E-9	-1.147677E-3
4.000000E-9	-1.247028E-3
4.100000E-9	-1.276148E-3
4.200000E-9	-1.238463E-3
4.300000E-9	-1.121982E-3
4.400000E-9	-9.935111E-4
4.500000E-9	-9.232801E-4
4.600000E-9	-9.061506E-4
4.700000E-9	-8.992988E-4
4.800000E-9	-8.787434E-4
4.900000E-9	-8.376326E-4
5.000000E-9	-8.033736E-4
5.100000E-9	-7.845312E-4
5.200000E-9	-8.067995E-4
5.300000E-9	-8.855952E-4
5.400000E-9	-9.541132E-4
5.500000E-9	-9.935111E-4
5.600000E-9	-9.130024E-4
5.700000E-9	-7.211520E-4
5.800000E-9	-5.241628E-4
5.900000E-9	-3.768491E-4
6.000000E-9	-3.854138E-4
6.100000E-9	-5.241628E-4
6.200000E-9	-7.502722E-4
6.300000E-9	-1.000363E-3
6.400000E-9	-1.133973E-3
6.500000E-9	-1.096288E-3
6.600000E-9	-9.421226E-4
6.700000E-9	-7.177261E-4
6.800000E-9	-5.241628E-4
6.900000E-9	-4.316635E-4
7.000000E-9	-4.436541E-4
7.100000E-9	-5.412923E-4
7.200000E-9	-6.577729E-4
7.300000E-9	-7.811053E-4
7.400000E-9	-9.215672E-4
7.500000E-9	-1.010641E-3
7.600000E-9	-1.055177E-3
7.700000E-9	-1.038048E-3
7.800000E-9	-9.866593E-4
7.900000E-9	-8.599010E-4
8.000000E-9	-7.245779E-4
8.100000E-9	-6.115232E-4
8.200000E-9	-5.652736E-4
8.300000E-9	-5.378664E-4
8.400000E-9	-5.515700E-4
8.500000E-9	-5.875419E-4
8.600000E-9	-6.286527E-4
8.700000E-9	-6.594858E-4
8.800000E-9	-6.252268E-4
8.900000E-9	-5.978196E-4
9.000000E-9	-5.515700E-4
9.100000E-9	-5.310146E-4
9.200000E-9	-5.412923E-4
9.300000E-9	-5.772642E-4
9.400000E-9	-6.337916E-4
9.500000E-9	-6.646247E-4
9.600000E-9	-6.697635E-4
9.700000E-9	-6.303657E-4
9.800000E-9	-5.635606E-4
9.900000E-9	-5.275887E-4
1.000000E-8	-5.224498E-4
1.010000E-8	-5.515700E-4
1.020000E-8	-6.235139E-4
1.030000E-8	-7.348556E-4
1.040000E-8	-7.811053E-4
1.050000E-8	-7.348556E-4
1.060000E-8	-6.149491E-4
1.070000E-8	-4.573577E-4
1.080000E-8	-3.494419E-4
1.090000E-8	-3.443030E-4
1.100000E-8	-4.316635E-4
1.110000E-8	-6.200880E-4
1.120000E-8	-8.119384E-4
1.130000E-8	-9.472614E-4
1.140000E-8	-9.678168E-4
1.150000E-8	-9.301319E-4
1.160000E-8	-8.342067E-4
1.170000E-8	-7.434204E-4
1.180000E-8	-6.971707E-4
1.190000E-8	-6.680506E-4
1.200000E-8	-7.091614E-4
1.210000E-8	-7.930959E-4
1.220000E-8	-8.753175E-4
1.230000E-8	-9.712427E-4
1.240000E-8	-1.027770E-3
1.250000E-8	-1.026057E-3
1.260000E-8	-9.404096E-4
1.270000E-8	-8.085125E-4
1.280000E-8	-6.423563E-4
1.290000E-8	-5.275887E-4
1.300000E-8	-4.676354E-4
1.310000E-8	-4.624966E-4
1.320000E-8	-5.104592E-4
1.330000E-8	-5.961067E-4
1.340000E-8	-6.851801E-4
1.350000E-8	-7.571240E-4
1.360000E-8	-8.307808E-4
1.370000E-8	-8.718916E-4
1.380000E-8	-8.410585E-4
1.390000E-8	-7.485592E-4
1.400000E-8	-6.063844E-4
1.410000E-8	-4.419412E-4
1.420000E-8	-3.580066E-4
1.430000E-8	-3.494419E-4
1.440000E-8	-4.573577E-4
1.450000E-8	-6.337916E-4
1.460000E-8	-8.016607E-4
1.470000E-8	-8.650398E-4
1.480000E-8	-8.256420E-4
1.490000E-8	-7.125873E-4
1.500000E-8	-5.841160E-4
