Study Name	Tungsten_Calibration
Sample Name	2024-10-02
Run Name	baseline
Operator	Elena
Date	10/2/2024
Time	14:02
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	6
dt	100.000001E-12
time stamp (ms)	2:03:04 PM
	
Time	Amplitude
0.000000E+0	-2.420640E-3
1.000000E-10	-1.634323E-3
2.000000E-10	-8.274477E-4
3.000000E-10	-1.045153E-4
4.000000E-10	1.181890E-4
5.000000E-10	-2.484165E-4
6.000000E-10	-8.240215E-4
7.000000E-10	-1.459585E-3
8.000000E-10	-2.502869E-3
9.000000E-10	-3.349146E-3
1.000000E-9	-4.053234E-3
1.100000E-9	-3.971005E-3
1.200000E-9	-3.628383E-3
1.300000E-9	-2.843778E-3
1.400000E-9	-1.738822E-3
1.500000E-9	-6.064565E-4
1.600000E-9	1.815741E-4
1.700000E-9	7.708839E-4
1.800000E-9	9.079327E-4
1.900000E-9	6.800891E-4
2.000000E-9	2.877869E-4
2.100000E-9	-5.602025E-4
2.200000E-9	-1.660019E-3
2.300000E-9	-2.763262E-3
2.400000E-9	-3.895628E-3
2.500000E-9	-4.287930E-3
2.600000E-9	-4.227971E-3
2.700000E-9	-3.313170E-3
2.800000E-9	-2.422353E-3
2.900000E-9	-1.267717E-3
3.000000E-9	-1.987363E-4
3.100000E-9	5.430403E-4
3.200000E-9	7.503266E-4
3.300000E-9	3.494589E-4
3.400000E-9	-2.295723E-4
3.500000E-9	-1.092980E-3
3.600000E-9	-2.031764E-3
3.700000E-9	-2.960270E-3
3.800000E-9	-3.563284E-3
3.900000E-9	-3.911046E-3
4.000000E-9	-3.710612E-3
4.100000E-9	-3.333728E-3
4.200000E-9	-2.720434E-3
4.300000E-9	-1.918699E-3
4.400000E-9	-9.268081E-4
4.500000E-9	-2.742532E-5
4.600000E-9	5.841550E-4
4.700000E-9	8.154248E-4
4.800000E-9	4.248357E-4
4.900000E-9	-2.980967E-4
5.000000E-9	-1.166643E-3
5.100000E-9	-2.237337E-3
5.200000E-9	-3.332015E-3
5.300000E-9	-3.844234E-3
5.400000E-9	-3.775710E-3
5.500000E-9	-3.383408E-3
5.600000E-9	-2.651910E-3
5.700000E-9	-1.634323E-3
5.800000E-9	-7.966117E-4
5.900000E-9	-9.252350E-5
6.000000E-9	2.997787E-4
6.100000E-9	5.036388E-4
6.200000E-9	1.747217E-4
6.300000E-9	-4.025964E-4
6.400000E-9	-9.576441E-4
6.500000E-9	-1.879297E-3
6.600000E-9	-2.619361E-3
6.700000E-9	-3.554719E-3
6.800000E-9	-4.058373E-3
6.900000E-9	-4.332471E-3
7.000000E-9	-4.221119E-3
7.100000E-9	-3.784276E-3
