Study Name	Tungsten_Calibration
Sample Name	2024-10-02
Run Name	baseline
Operator	Elena
Date	10/2/2024
Time	14:02
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	2000
Files in Batch	6
Batch Number	2
dt	100.000001E-12
time stamp (ms)	2:02:24 PM
	
Time	Amplitude
0.000000E+0	-9.679379E-4
1.000000E-10	-6.921272E-4
2.000000E-10	-9.645117E-4
3.000000E-10	-2.127713E-3
4.000000E-10	-2.591966E-3
5.000000E-10	-3.462226E-3
6.000000E-10	-3.756881E-3
7.000000E-10	-4.051536E-3
8.000000E-10	-3.856241E-3
9.000000E-10	-3.662660E-3
1.000000E-9	-3.786004E-3
1.100000E-9	-4.138905E-3
1.200000E-9	-3.520472E-3
1.300000E-9	-2.137992E-3
1.400000E-9	-1.915288E-3
1.500000E-9	-1.682305E-3
1.600000E-9	-1.740551E-3
1.700000E-9	-2.622802E-3
1.800000E-9	-3.015104E-3
1.900000E-9	-3.225817E-3
2.000000E-9	-4.164601E-3
2.100000E-9	-4.923509E-3
2.200000E-9	-4.418141E-3
2.300000E-9	-4.046397E-3
2.400000E-9	-4.267388E-3
2.500000E-9	-4.635706E-3
2.600000E-9	-4.452404E-3
2.700000E-9	-3.496488E-3
2.800000E-9	-2.367549E-3
2.900000E-9	-2.441213E-3
3.000000E-9	-2.665630E-3
3.100000E-9	-2.239066E-3
3.200000E-9	-2.194525E-3
3.300000E-9	-1.848476E-3
3.400000E-9	-3.462226E-3
3.500000E-9	-3.738037E-3
3.600000E-9	-4.358183E-3
3.700000E-9	-3.679791E-3
3.800000E-9	-3.784291E-3
3.900000E-9	-4.137191E-3
4.000000E-9	-4.029265E-3
4.100000E-9	-3.177850E-3
4.200000E-9	-1.310560E-3
4.300000E-9	-1.269445E-3
4.400000E-9	-1.641190E-3
4.500000E-9	-1.296855E-3
4.600000E-9	-1.533264E-3
4.700000E-9	-1.776526E-3
4.800000E-9	-2.598819E-3
4.900000E-9	-3.028809E-3
5.000000E-9	-4.286232E-3
5.100000E-9	-3.724332E-3
5.200000E-9	-3.931618E-3
5.300000E-9	-4.188585E-3
5.400000E-9	-4.681960E-3
5.500000E-9	-4.010421E-3
5.600000E-9	-2.554278E-3
5.700000E-9	-1.569240E-3
5.800000E-9	-1.752542E-3
5.900000E-9	-2.088312E-3
6.000000E-9	-2.197951E-3
6.100000E-9	-2.050623E-3
6.200000E-9	-1.264306E-3
6.300000E-9	-2.364123E-3
6.400000E-9	-3.554734E-3
6.500000E-9	-3.695209E-3
6.600000E-9	-3.828832E-3
6.700000E-9	-3.290915E-3
6.800000E-9	-3.972733E-3
6.900000E-9	-4.478100E-3
7.000000E-9	-3.111039E-3
