Study Name	Tungsten_Calibration
Sample Name	2024-10-02
Run Name	baseline_10000
Operator	Elena
Date	10/2/2024
Time	14:03
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	100.000001E-12
time stamp (ms)	2:03:51 PM
	
Time	Amplitude
0.000000E+0	-2.182287E-3
1.000000E-10	-2.187425E-3
2.000000E-10	-2.067519E-3
3.000000E-10	-1.851687E-3
4.000000E-10	-1.700948E-3
5.000000E-10	-1.632430E-3
6.000000E-10	-1.642707E-3
7.000000E-10	-1.702660E-3
8.000000E-10	-1.601596E-3
9.000000E-10	-1.526227E-3
1.000000E-9	-1.493681E-3
1.100000E-9	-1.569050E-3
1.200000E-9	-1.781456E-3
1.300000E-9	-2.081222E-3
1.400000E-9	-2.368998E-3
1.500000E-9	-2.596820E-3
1.600000E-9	-2.620802E-3
1.700000E-9	-2.564274E-3
1.800000E-9	-2.428951E-3
1.900000E-9	-2.177148E-3
2.000000E-9	-1.868817E-3
2.100000E-9	-1.558773E-3
2.200000E-9	-1.301830E-3
2.300000E-9	-1.205905E-3
2.400000E-9	-1.264145E-3
2.500000E-9	-1.389191E-3
2.600000E-9	-1.637568E-3
2.700000E-9	-1.733494E-3
2.800000E-9	-1.858539E-3
2.900000E-9	-2.069232E-3
3.000000E-9	-2.262795E-3
3.100000E-9	-2.362146E-3
3.200000E-9	-2.380989E-3
3.300000E-9	-2.372424E-3
3.400000E-9	-2.333026E-3
3.500000E-9	-2.074371E-3
3.600000E-9	-1.748910E-3
3.700000E-9	-1.462847E-3
3.800000E-9	-1.351506E-3
3.900000E-9	-1.322386E-3
4.000000E-9	-1.406320E-3
4.100000E-9	-1.807150E-3
4.200000E-9	-2.166870E-3
4.300000E-9	-2.410109E-3
4.400000E-9	-2.432377E-3
4.500000E-9	-2.523164E-3
4.600000E-9	-2.440942E-3
4.700000E-9	-2.209694E-3
4.800000E-9	-1.899650E-3
4.900000E-9	-1.702660E-3
5.000000E-9	-1.467986E-3
5.100000E-9	-1.236738E-3
5.200000E-9	-1.195627E-3
5.300000E-9	-1.294978E-3
5.400000E-9	-1.497106E-3
5.500000E-9	-1.767753E-3
5.600000E-9	-2.076084E-3
5.700000E-9	-2.238814E-3
5.800000E-9	-2.276499E-3
5.900000E-9	-2.321035E-3
6.000000E-9	-2.307332E-3
6.100000E-9	-2.165157E-3
6.200000E-9	-1.976732E-3
6.300000E-9	-1.774604E-3
6.400000E-9	-1.572476E-3
6.500000E-9	-1.366922E-3
6.600000E-9	-1.224747E-3
6.700000E-9	-1.142526E-3
6.800000E-9	-1.282988E-3
6.900000E-9	-1.469699E-3
7.000000E-9	-1.700948E-3
7.100000E-9	-1.956177E-3
7.200000E-9	-2.242240E-3
7.300000E-9	-2.428951E-3
