Study Name	031-0101W_left
Sample Name	2024-01-05
Run Name	spot00
Operator	Elena
Date	1/5/2024
Time	13:26
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	90
dt	50.000001E-12
time stamp (ms)	2:57:43 PM
	
Time	Amplitude
0.000000E+0	-4.547872E-3
5.000000E-11	-4.599260E-3
1.000000E-10	-4.727731E-3
1.500000E-10	-4.813378E-3
2.000000E-10	-4.839072E-3
2.500000E-10	-4.899025E-3
3.000000E-10	-5.001802E-3
3.500000E-10	-5.053191E-3
4.000000E-10	-5.061755E-3
4.500000E-10	-5.061755E-3
5.000000E-10	-5.061755E-3
5.500000E-10	-5.061755E-3
6.000000E-10	-5.053191E-3
6.500000E-10	-5.053191E-3
7.000000E-10	-5.113144E-3
7.500000E-10	-5.207356E-3
8.000000E-10	-5.267309E-3
8.500000E-10	-5.310132E-3
9.000000E-10	-5.404345E-3
9.500000E-10	-5.472862E-3
1.000000E-9	-5.489992E-3
1.050000E-9	-5.489992E-3
1.100000E-9	-5.489992E-3
1.150000E-9	-5.430039E-3
1.200000E-9	-5.335827E-3
1.250000E-9	-5.267309E-3
1.300000E-9	-5.224485E-3
1.350000E-9	-5.207356E-3
1.400000E-9	-5.181662E-3
1.450000E-9	-5.147403E-3
1.500000E-9	-5.164532E-3
1.550000E-9	-5.224485E-3
1.600000E-9	-5.275874E-3
1.650000E-9	-5.301568E-3
1.700000E-9	-5.335827E-3
1.750000E-9	-5.361521E-3
1.800000E-9	-5.352956E-3
1.850000E-9	-5.361521E-3
1.900000E-9	-5.370086E-3
1.950000E-9	-5.301568E-3
2.000000E-9	-5.173097E-3
2.050000E-9	-5.087449E-3
2.100000E-9	-5.027496E-3
2.150000E-9	-4.924720E-3
2.200000E-9	-4.813378E-3
2.250000E-9	-4.744860E-3
2.300000E-9	-4.684907E-3
2.350000E-9	-4.624954E-3
2.400000E-9	-4.642084E-3
2.450000E-9	-4.727731E-3
2.500000E-9	-4.779119E-3
2.550000E-9	-4.804813E-3
2.600000E-9	-4.839072E-3
2.650000E-9	-4.890461E-3
2.700000E-9	-4.984673E-3
2.750000E-9	-5.104579E-3
2.800000E-9	-5.164532E-3
2.850000E-9	-5.190226E-3
2.900000E-9	-5.250179E-3
2.950000E-9	-5.310132E-3
3.000000E-9	-5.310132E-3
3.050000E-9	-5.293003E-3
3.100000E-9	-5.293003E-3
3.150000E-9	-5.250179E-3
3.200000E-9	-5.164532E-3
3.250000E-9	-5.121708E-3
3.300000E-9	-5.121708E-3
3.350000E-9	-5.087449E-3
3.400000E-9	-5.010367E-3
3.450000E-9	-4.958979E-3
3.500000E-9	-4.958979E-3
3.550000E-9	-4.984673E-3
3.600000E-9	-4.984673E-3
3.650000E-9	-5.001802E-3
3.700000E-9	-5.061755E-3
3.750000E-9	-5.104579E-3
3.800000E-9	-5.096014E-3
3.850000E-9	-5.147403E-3
3.900000E-9	-5.267309E-3
3.950000E-9	-5.327262E-3
4.000000E-9	-5.301568E-3
4.050000E-9	-5.318697E-3
4.100000E-9	-5.344391E-3
4.150000E-9	-5.284438E-3
4.200000E-9	-5.198791E-3
4.250000E-9	-5.155967E-3
4.300000E-9	-5.104579E-3
4.350000E-9	-5.027496E-3
4.400000E-9	-4.984673E-3
4.450000E-9	-4.950414E-3
4.500000E-9	-4.881896E-3
4.550000E-9	-4.821943E-3
4.600000E-9	-4.813378E-3
4.650000E-9	-4.821943E-3
4.700000E-9	-4.856202E-3
4.750000E-9	-4.924720E-3
4.800000E-9	-4.950414E-3
4.850000E-9	-4.976108E-3
4.900000E-9	-5.061755E-3
4.950000E-9	-5.147403E-3
5.000000E-9	-5.164532E-3
5.050000E-9	-5.181662E-3
5.100000E-9	-5.258744E-3
5.150000E-9	-5.301568E-3
5.200000E-9	-5.310132E-3
5.250000E-9	-5.370086E-3
5.300000E-9	-5.472862E-3
5.350000E-9	-5.515686E-3
5.400000E-9	-5.515686E-3
5.450000E-9	-5.515686E-3
5.500000E-9	-5.515686E-3
5.550000E-9	-5.464298E-3
5.600000E-9	-5.378650E-3
5.650000E-9	-5.335827E-3
5.700000E-9	-5.327262E-3
5.750000E-9	-5.301568E-3
5.800000E-9	-5.241615E-3
5.850000E-9	-5.207356E-3
5.900000E-9	-5.224485E-3
5.950000E-9	-5.250179E-3
6.000000E-9	-5.250179E-3
6.050000E-9	-5.275874E-3
6.100000E-9	-5.335827E-3
6.150000E-9	-5.370086E-3
6.200000E-9	-5.361521E-3
6.250000E-9	-5.327262E-3
6.300000E-9	-5.284438E-3
6.350000E-9	-5.224485E-3
6.400000E-9	-5.121708E-3
6.450000E-9	-5.010367E-3
6.500000E-9	-4.933284E-3
6.550000E-9	-4.873331E-3
6.600000E-9	-4.804813E-3
6.650000E-9	-4.770554E-3
6.700000E-9	-4.779119E-3
6.750000E-9	-4.744860E-3
6.800000E-9	-4.667778E-3
6.850000E-9	-4.693472E-3
6.900000E-9	-4.796249E-3
6.950000E-9	-4.839072E-3
7.000000E-9	-4.821943E-3
7.050000E-9	-4.839072E-3
7.100000E-9	-4.881896E-3
7.150000E-9	-4.890461E-3
7.200000E-9	-4.890461E-3
7.250000E-9	-4.933284E-3
7.300000E-9	-5.036061E-3
7.350000E-9	-5.173097E-3
7.400000E-9	-5.284438E-3
7.450000E-9	-5.361521E-3
7.500000E-9	-5.421474E-3
7.550000E-9	-5.421474E-3
7.600000E-9	-5.387215E-3
7.650000E-9	-5.370086E-3
7.700000E-9	-5.387215E-3
7.750000E-9	-5.352956E-3
7.800000E-9	-5.275874E-3
7.850000E-9	-5.241615E-3
7.900000E-9	-5.241615E-3
7.950000E-9	-5.198791E-3
8.000000E-9	-5.138838E-3
8.050000E-9	-5.155967E-3
8.100000E-9	-5.215920E-3
8.150000E-9	-5.241615E-3
8.200000E-9	-5.233050E-3
8.250000E-9	-5.250179E-3
8.300000E-9	-5.250179E-3
8.350000E-9	-5.181662E-3
8.400000E-9	-5.104579E-3
8.450000E-9	-5.044626E-3
8.500000E-9	-4.958979E-3
8.550000E-9	-4.839072E-3
8.600000E-9	-4.693472E-3
8.650000E-9	-4.582130E-3
8.700000E-9	-4.539307E-3
8.750000E-9	-4.522177E-3
8.800000E-9	-4.462224E-3
8.850000E-9	-4.427965E-3
8.900000E-9	-4.445095E-3
8.950000E-9	-4.487918E-3
9.000000E-9	-4.539307E-3
9.050000E-9	-4.624954E-3
9.100000E-9	-4.736296E-3
9.150000E-9	-4.830508E-3
9.200000E-9	-4.881896E-3
9.250000E-9	-4.907590E-3
9.300000E-9	-4.976108E-3
9.350000E-9	-5.087449E-3
9.400000E-9	-5.121708E-3
9.450000E-9	-5.078885E-3
9.500000E-9	-5.087449E-3
9.550000E-9	-5.104579E-3
9.600000E-9	-5.070320E-3
9.650000E-9	-5.027496E-3
9.700000E-9	-5.070320E-3
9.750000E-9	-5.138838E-3
9.800000E-9	-5.181662E-3
9.850000E-9	-5.250179E-3
9.900000E-9	-5.361521E-3
9.950000E-9	-5.464298E-3
1.000000E-8	-5.541380E-3
1.005000E-8	-5.609898E-3
1.010000E-8	-5.704110E-3
1.015000E-8	-5.738369E-3
1.020000E-8	-5.695545E-3
1.025000E-8	-5.635592E-3
1.030000E-8	-5.567074E-3
1.035000E-8	-5.438603E-3
1.040000E-8	-5.258744E-3
1.045000E-8	-5.138838E-3
1.050000E-8	-5.070320E-3
1.055000E-8	-4.976108E-3
1.060000E-8	-4.881896E-3
1.065000E-8	-4.839072E-3
1.070000E-8	-4.864767E-3
1.075000E-8	-4.924720E-3
1.080000E-8	-4.958979E-3
1.085000E-8	-4.993237E-3
1.090000E-8	-5.078885E-3
1.095000E-8	-5.181662E-3
1.100000E-8	-5.233050E-3
1.105000E-8	-5.233050E-3
1.110000E-8	-5.241615E-3
1.115000E-8	-5.241615E-3
1.120000E-8	-5.173097E-3
1.125000E-8	-5.061755E-3
1.130000E-8	-4.993237E-3
1.135000E-8	-4.958979E-3
1.140000E-8	-4.881896E-3
1.145000E-8	-4.796249E-3
1.150000E-8	-4.779119E-3
1.155000E-8	-4.761990E-3
1.160000E-8	-4.676342E-3
1.165000E-8	-4.650648E-3
1.170000E-8	-4.719166E-3
1.175000E-8	-4.744860E-3
1.180000E-8	-4.744860E-3
1.185000E-8	-4.821943E-3
1.190000E-8	-4.976108E-3
1.195000E-8	-5.096014E-3
1.200000E-8	-5.207356E-3
1.205000E-8	-5.404345E-3
1.210000E-8	-5.721240E-3
1.215000E-8	-6.175170E-3
1.220000E-8	-6.817525E-3
1.225000E-8	-7.862422E-3
1.230000E-8	-9.498285E-3
1.235000E-8	-1.188784E-2
1.240000E-8	-1.522809E-2
1.245000E-8	-1.975883E-2
1.250000E-8	-2.559998E-2
1.255000E-8	-3.288000E-2
1.260000E-8	-4.162459E-2
1.265000E-8	-5.167958E-2
1.270000E-8	-6.284799E-2
1.275000E-8	-7.477866E-2
1.280000E-8	-8.694057E-2
1.285000E-8	-9.883698E-2
1.290000E-8	-1.101681E-1
1.295000E-8	-1.206685E-1
1.300000E-8	-1.300897E-1
1.305000E-8	-1.384232E-1
1.310000E-8	-1.457717E-1
1.315000E-8	-1.522124E-1
1.320000E-8	-1.578651E-1
1.325000E-8	-1.629611E-1
1.330000E-8	-1.677060E-1
1.335000E-8	-1.722196E-1
1.340000E-8	-1.764763E-1
1.345000E-8	-1.804160E-1
1.350000E-8	-1.839704E-1
1.355000E-8	-1.869167E-1
1.360000E-8	-1.889722E-1
1.365000E-8	-1.898372E-1
1.370000E-8	-1.893919E-1
1.375000E-8	-1.875847E-1
1.380000E-8	-1.844243E-1
1.385000E-8	-1.799621E-1
1.390000E-8	-1.744293E-1
1.395000E-8	-1.681770E-1
1.400000E-8	-1.616421E-1
1.405000E-8	-1.551330E-1
1.410000E-8	-1.489663E-1
1.415000E-8	-1.434421E-1
1.420000E-8	-1.387486E-1
1.425000E-8	-1.349288E-1
1.430000E-8	-1.319911E-1
1.435000E-8	-1.298927E-1
1.440000E-8	-1.284709E-1
1.445000E-8	-1.275545E-1
1.450000E-8	-1.270235E-1
1.455000E-8	-1.267494E-1
1.460000E-8	-1.266552E-1
1.465000E-8	-1.267066E-1
1.470000E-8	-1.269636E-1
1.475000E-8	-1.274774E-1
1.480000E-8	-1.283253E-1
1.485000E-8	-1.296272E-1
1.490000E-8	-1.314686E-1
1.495000E-8	-1.339010E-1
1.500000E-8	-1.368986E-1
1.505000E-8	-1.403759E-1
1.510000E-8	-1.442300E-1
1.515000E-8	-1.483411E-1
1.520000E-8	-1.525378E-1
1.525000E-8	-1.565804E-1
1.530000E-8	-1.602547E-1
1.535000E-8	-1.634579E-1
1.540000E-8	-1.660444E-1
1.545000E-8	-1.678344E-1
1.550000E-8	-1.688108E-1
1.555000E-8	-1.690592E-1
1.560000E-8	-1.685881E-1
1.565000E-8	-1.673548E-1
1.570000E-8	-1.655048E-1
1.575000E-8	-1.632009E-1
1.580000E-8	-1.604345E-1
1.585000E-8	-1.571971E-1
1.590000E-8	-1.536084E-1
1.595000E-8	-1.497629E-1
1.600000E-8	-1.456861E-1
1.605000E-8	-1.414379E-1
1.610000E-8	-1.371213E-1
1.615000E-8	-1.327961E-1
1.620000E-8	-1.285480E-1
1.625000E-8	-1.245226E-1
1.630000E-8	-1.208398E-1
1.635000E-8	-1.176194E-1
1.640000E-8	-1.149558E-1
1.645000E-8	-1.129774E-1
1.650000E-8	-1.117954E-1
1.655000E-8	-1.114614E-1
1.660000E-8	-1.119410E-1
1.665000E-8	-1.131829E-1
1.670000E-8	-1.152384E-1
1.675000E-8	-1.180477E-1
1.680000E-8	-1.214736E-1
1.685000E-8	-1.253448E-1
1.690000E-8	-1.295758E-1
1.695000E-8	-1.340637E-1
1.700000E-8	-1.386630E-1
1.705000E-8	-1.432023E-1
1.710000E-8	-1.474932E-1
1.715000E-8	-1.514244E-1
1.720000E-8	-1.549103E-1
1.725000E-8	-1.578051E-1
1.730000E-8	-1.600063E-1
1.735000E-8	-1.614280E-1
1.740000E-8	-1.620361E-1
1.745000E-8	-1.617792E-1
1.750000E-8	-1.606829E-1
1.755000E-8	-1.588243E-1
1.760000E-8	-1.562207E-1
1.765000E-8	-1.529575E-1
1.770000E-8	-1.491890E-1
1.775000E-8	-1.451208E-1
1.780000E-8	-1.408555E-1
1.785000E-8	-1.364875E-1
1.790000E-8	-1.322052E-1
1.795000E-8	-1.281112E-1
1.800000E-8	-1.242999E-1
1.805000E-8	-1.208826E-1
1.810000E-8	-1.179021E-1
1.815000E-8	-1.153412E-1
1.820000E-8	-1.132172E-1
1.825000E-8	-1.115813E-1
1.830000E-8	-1.104165E-1
1.835000E-8	-1.096885E-1
1.840000E-8	-1.094316E-1
1.845000E-8	-1.096628E-1
1.850000E-8	-1.103565E-1
1.855000E-8	-1.115642E-1
1.860000E-8	-1.133028E-1
1.865000E-8	-1.155211E-1
1.870000E-8	-1.181761E-1
1.875000E-8	-1.212851E-1
1.880000E-8	-1.247367E-1
1.885000E-8	-1.283425E-1
1.890000E-8	-1.320167E-1
1.895000E-8	-1.356139E-1
1.900000E-8	-1.389713E-1
1.905000E-8	-1.419347E-1
1.910000E-8	-1.443928E-1
1.915000E-8	-1.462513E-1
1.920000E-8	-1.474247E-1
1.925000E-8	-1.479386E-1
1.930000E-8	-1.478187E-1
1.935000E-8	-1.471678E-1
1.940000E-8	-1.460715E-1
1.945000E-8	-1.446155E-1
1.950000E-8	-1.428683E-1
1.955000E-8	-1.409840E-1
1.960000E-8	-1.390741E-1
1.965000E-8	-1.371299E-1
1.970000E-8	-1.351600E-1
1.975000E-8	-1.331730E-1
1.980000E-8	-1.311174E-1
1.985000E-8	-1.289077E-1
1.990000E-8	-1.264582E-1
1.995000E-8	-1.237090E-1
2.000000E-8	-1.206342E-1
2.005000E-8	-1.172597E-1
2.010000E-8	-1.136368E-1
2.015000E-8	-1.098598E-1
2.020000E-8	-1.061084E-1
2.025000E-8	-1.026226E-1
2.030000E-8	-9.961637E-2
2.035000E-8	-9.728677E-2
2.040000E-8	-9.580507E-2
2.045000E-8	-9.538540E-2
2.050000E-8	-9.618192E-2
2.055000E-8	-9.818606E-2
2.060000E-8	-1.012522E-1
2.065000E-8	-1.052777E-1
2.070000E-8	-1.100825E-1
2.075000E-8	-1.154097E-1
2.080000E-8	-1.209768E-1
2.085000E-8	-1.265011E-1
2.090000E-8	-1.316999E-1
2.095000E-8	-1.363933E-1
2.100000E-8	-1.403845E-1
2.105000E-8	-1.435020E-1
2.110000E-8	-1.457203E-1
2.115000E-8	-1.471249E-1
2.120000E-8	-1.477245E-1
2.125000E-8	-1.475532E-1
2.130000E-8	-1.467310E-1
2.135000E-8	-1.454291E-1
2.140000E-8	-1.436648E-1
2.145000E-8	-1.414465E-1
2.150000E-8	-1.388428E-1
2.155000E-8	-1.359308E-1
2.160000E-8	-1.326677E-1
2.165000E-8	-1.289848E-1
2.170000E-8	-1.248909E-1
2.175000E-8	-1.204886E-1
2.180000E-8	-1.158637E-1
2.185000E-8	-1.110589E-1
2.190000E-8	-1.061855E-1
2.195000E-8	-1.015092E-1
2.200000E-8	-9.726964E-2
2.205000E-8	-9.363819E-2
2.210000E-8	-9.078614E-2
2.215000E-8	-8.892759E-2
2.220000E-8	-8.819102E-2
2.225000E-8	-8.859357E-2
2.230000E-8	-9.009239E-2
2.235000E-8	-9.260186E-2
2.240000E-8	-9.595067E-2
2.245000E-8	-9.988188E-2
2.250000E-8	-1.042071E-1
2.255000E-8	-1.087292E-1
2.260000E-8	-1.132429E-1
2.265000E-8	-1.175424E-1
2.270000E-8	-1.215164E-1
2.275000E-8	-1.251136E-1
2.280000E-8	-1.283253E-1
2.285000E-8	-1.310832E-1
2.290000E-8	-1.334042E-1
2.295000E-8	-1.353827E-1
2.300000E-8	-1.370528E-1
2.305000E-8	-1.383546E-1
2.310000E-8	-1.392711E-1
2.315000E-8	-1.397935E-1
2.320000E-8	-1.398278E-1
2.325000E-8	-1.392368E-1
2.330000E-8	-1.380035E-1
2.335000E-8	-1.361107E-1
2.340000E-8	-1.335413E-1
2.345000E-8	-1.302353E-1
2.350000E-8	-1.262612E-1
2.355000E-8	-1.217990E-1
2.360000E-8	-1.170370E-1
2.365000E-8	-1.121209E-1
2.370000E-8	-1.072475E-1
2.375000E-8	-1.026312E-1
2.380000E-8	-9.848583E-2
2.385000E-8	-9.492290E-2
2.390000E-8	-9.202802E-2
2.395000E-8	-8.987827E-2
2.400000E-8	-8.847366E-2
2.405000E-8	-8.778848E-2
2.410000E-8	-8.777135E-2
2.415000E-8	-8.834519E-2
2.420000E-8	-8.940721E-2
2.425000E-8	-9.089748E-2
2.430000E-8	-9.278172E-2
2.435000E-8	-9.497429E-2
2.440000E-8	-9.745806E-2
2.445000E-8	-1.002673E-1
2.450000E-8	-1.033677E-1
2.455000E-8	-1.067508E-1
2.460000E-8	-1.104508E-1
2.465000E-8	-1.144505E-1
2.470000E-8	-1.186044E-1
2.475000E-8	-1.228354E-1
2.480000E-8	-1.270663E-1
2.485000E-8	-1.311174E-1
2.490000E-8	-1.347403E-1
2.495000E-8	-1.377894E-1
2.500000E-8	-1.400762E-1
2.505000E-8	-1.414037E-1
2.510000E-8	-1.416606E-1
2.515000E-8	-1.407699E-1
2.520000E-8	-1.386801E-1
2.525000E-8	-1.354426E-1
2.530000E-8	-1.311774E-1
2.535000E-8	-1.260643E-1
2.540000E-8	-1.203259E-1
2.545000E-8	-1.141850E-1
2.550000E-8	-1.078899E-1
2.555000E-8	-1.016890E-1
2.560000E-8	-9.583076E-2
2.565000E-8	-9.052063E-2
2.570000E-8	-8.593850E-2
2.575000E-8	-8.225566E-2
2.580000E-8	-7.949782E-2
2.585000E-8	-7.771636E-2
2.590000E-8	-7.696266E-2
2.595000E-8	-7.718534E-2
2.600000E-8	-7.828163E-2
2.605000E-8	-8.021726E-2
2.610000E-8	-8.292371E-2
2.615000E-8	-8.623826E-2
2.620000E-8	-9.004957E-2
2.625000E-8	-9.427198E-2
2.630000E-8	-9.875990E-2
2.635000E-8	-1.033592E-1
2.640000E-8	-1.079670E-1
2.645000E-8	-1.124549E-1
2.650000E-8	-1.166516E-1
2.655000E-8	-1.204629E-1
2.660000E-8	-1.238289E-1
2.665000E-8	-1.266467E-1
2.670000E-8	-1.288564E-1
2.675000E-8	-1.304580E-1
2.680000E-8	-1.314001E-1
2.685000E-8	-1.316228E-1
2.690000E-8	-1.312202E-1
2.695000E-8	-1.302182E-1
2.700000E-8	-1.285909E-1
2.705000E-8	-1.263555E-1
