Study Name	031-0101W_left
Sample Name	2024-01-05
Run Name	spot00
Operator	Elena
Date	1/5/2024
Time	13:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	5
dt	50.000001E-12
time stamp (ms)	1:31:03 PM
	
Time	Amplitude
0.000000E+0	6.586277E-3
5.000000E-11	6.560583E-3
1.000000E-10	6.637666E-3
1.500000E-10	6.706183E-3
2.000000E-10	6.714748E-3
2.500000E-10	6.740442E-3
3.000000E-10	6.800395E-3
3.500000E-10	6.826090E-3
4.000000E-10	6.834654E-3
4.500000E-10	6.826090E-3
5.000000E-10	6.800395E-3
5.500000E-10	6.800395E-3
6.000000E-10	6.791831E-3
6.500000E-10	6.757572E-3
7.000000E-10	6.731878E-3
7.500000E-10	6.689054E-3
8.000000E-10	6.552018E-3
8.500000E-10	6.397853E-3
9.000000E-10	6.372159E-3
9.500000E-10	6.355030E-3
1.000000E-9	6.243688E-3
1.050000E-9	6.166605E-3
1.100000E-9	6.209429E-3
1.150000E-9	6.269382E-3
1.200000E-9	6.286512E-3
1.250000E-9	6.286512E-3
1.300000E-9	6.303641E-3
1.350000E-9	6.337900E-3
1.400000E-9	6.363594E-3
1.450000E-9	6.372159E-3
1.500000E-9	6.355030E-3
1.550000E-9	6.346465E-3
1.600000E-9	6.329335E-3
1.650000E-9	6.286512E-3
1.700000E-9	6.277947E-3
1.750000E-9	6.312206E-3
1.800000E-9	6.303641E-3
1.850000E-9	6.286512E-3
1.900000E-9	6.320771E-3
1.950000E-9	6.337900E-3
2.000000E-9	6.260817E-3
2.050000E-9	6.158041E-3
2.100000E-9	6.098088E-3
2.150000E-9	6.055264E-3
2.200000E-9	5.986746E-3
2.250000E-9	5.926793E-3
2.300000E-9	5.909664E-3
2.350000E-9	5.935358E-3
2.400000E-9	5.995311E-3
2.450000E-9	6.063829E-3
2.500000E-9	6.140911E-3
2.550000E-9	6.217994E-3
2.600000E-9	6.303641E-3
2.650000E-9	6.329335E-3
2.700000E-9	6.337900E-3
2.750000E-9	6.363594E-3
2.800000E-9	6.363594E-3
2.850000E-9	6.303641E-3
2.900000E-9	6.252253E-3
2.950000E-9	6.200864E-3
3.000000E-9	6.166605E-3
3.050000E-9	6.132347E-3
3.100000E-9	6.072393E-3
3.150000E-9	5.995311E-3
3.200000E-9	5.918228E-3
3.250000E-9	5.866840E-3
3.300000E-9	5.883969E-3
3.350000E-9	5.892534E-3
3.400000E-9	5.892534E-3
3.450000E-9	5.918228E-3
3.500000E-9	5.995311E-3
3.550000E-9	6.089523E-3
3.600000E-9	6.149476E-3
3.650000E-9	6.217994E-3
3.700000E-9	6.320771E-3
3.750000E-9	6.449242E-3
3.800000E-9	6.552018E-3
3.850000E-9	6.611971E-3
3.900000E-9	6.689054E-3
3.950000E-9	6.791831E-3
4.000000E-9	6.843219E-3
4.050000E-9	6.808960E-3
4.100000E-9	6.783266E-3
4.150000E-9	6.749007E-3
4.200000E-9	6.654795E-3
4.250000E-9	6.552018E-3
4.300000E-9	6.492065E-3
4.350000E-9	6.440677E-3
4.400000E-9	6.337900E-3
4.450000E-9	6.260817E-3
4.500000E-9	6.260817E-3
4.550000E-9	6.260817E-3
4.600000E-9	6.235123E-3
4.650000E-9	6.226559E-3
4.700000E-9	6.226559E-3
4.750000E-9	6.217994E-3
4.800000E-9	6.183735E-3
4.850000E-9	6.166605E-3
4.900000E-9	6.140911E-3
4.950000E-9	6.072393E-3
5.000000E-9	6.003876E-3
5.050000E-9	6.003876E-3
5.100000E-9	6.046699E-3
5.150000E-9	6.012440E-3
5.200000E-9	5.935358E-3
5.250000E-9	5.926793E-3
5.300000E-9	5.978181E-3
5.350000E-9	6.063829E-3
5.400000E-9	6.132347E-3
5.450000E-9	6.200864E-3
5.500000E-9	6.303641E-3
5.550000E-9	6.389288E-3
5.600000E-9	6.406418E-3
5.650000E-9	6.449242E-3
5.700000E-9	6.569148E-3
5.750000E-9	6.611971E-3
5.800000E-9	6.534889E-3
5.850000E-9	6.449242E-3
5.900000E-9	6.380724E-3
5.950000E-9	6.269382E-3
6.000000E-9	6.158041E-3
6.050000E-9	6.132347E-3
6.100000E-9	6.115217E-3
6.150000E-9	6.080958E-3
6.200000E-9	6.055264E-3
6.250000E-9	6.072393E-3
6.300000E-9	6.115217E-3
6.350000E-9	6.140911E-3
6.400000E-9	6.089523E-3
6.450000E-9	6.038135E-3
6.500000E-9	6.063829E-3
6.550000E-9	6.098088E-3
6.600000E-9	6.063829E-3
6.650000E-9	5.995311E-3
6.700000E-9	5.952487E-3
6.750000E-9	5.909664E-3
6.800000E-9	5.849710E-3
6.850000E-9	5.832581E-3
6.900000E-9	5.858275E-3
6.950000E-9	5.901099E-3
7.000000E-9	5.918228E-3
7.050000E-9	5.901099E-3
7.100000E-9	5.952487E-3
7.150000E-9	6.029570E-3
7.200000E-9	6.055264E-3
7.250000E-9	6.072393E-3
7.300000E-9	6.217994E-3
7.350000E-9	6.363594E-3
7.400000E-9	6.372159E-3
7.450000E-9	6.389288E-3
7.500000E-9	6.543454E-3
7.550000E-9	6.671925E-3
7.600000E-9	6.663360E-3
7.650000E-9	6.697619E-3
7.700000E-9	6.817525E-3
7.750000E-9	6.877478E-3
7.800000E-9	6.826090E-3
7.850000E-9	6.774701E-3
7.900000E-9	6.714748E-3
7.950000E-9	6.629101E-3
8.000000E-9	6.534889E-3
8.050000E-9	6.483500E-3
8.100000E-9	6.440677E-3
8.150000E-9	6.414983E-3
8.200000E-9	6.406418E-3
8.250000E-9	6.440677E-3
8.300000E-9	6.500630E-3
8.350000E-9	6.586277E-3
8.400000E-9	6.611971E-3
8.450000E-9	6.620536E-3
8.500000E-9	6.654795E-3
8.550000E-9	6.689054E-3
8.600000E-9	6.603407E-3
8.650000E-9	6.457806E-3
8.700000E-9	6.380724E-3
8.750000E-9	6.363594E-3
8.800000E-9	6.260817E-3
8.850000E-9	6.132347E-3
8.900000E-9	6.098088E-3
8.950000E-9	6.140911E-3
9.000000E-9	6.140911E-3
9.050000E-9	6.115217E-3
9.100000E-9	6.183735E-3
9.150000E-9	6.312206E-3
9.200000E-9	6.372159E-3
9.250000E-9	6.397853E-3
9.300000E-9	6.509195E-3
9.350000E-9	6.629101E-3
9.400000E-9	6.620536E-3
9.450000E-9	6.594842E-3
9.500000E-9	6.646230E-3
9.550000E-9	6.646230E-3
9.600000E-9	6.526324E-3
9.650000E-9	6.457806E-3
9.700000E-9	6.483500E-3
9.750000E-9	6.440677E-3
9.800000E-9	6.320771E-3
9.850000E-9	6.286512E-3
9.900000E-9	6.303641E-3
9.950000E-9	6.312206E-3
1.000000E-8	6.269382E-3
1.005000E-8	6.235123E-3
1.010000E-8	6.243688E-3
1.015000E-8	6.252253E-3
1.020000E-8	6.260817E-3
1.025000E-8	6.269382E-3
1.030000E-8	6.295076E-3
1.035000E-8	6.260817E-3
1.040000E-8	6.183735E-3
1.045000E-8	6.149476E-3
1.050000E-8	6.140911E-3
1.055000E-8	6.123782E-3
1.060000E-8	6.140911E-3
1.065000E-8	6.132347E-3
1.070000E-8	6.106652E-3
1.075000E-8	6.132347E-3
1.080000E-8	6.175170E-3
1.085000E-8	6.166605E-3
1.090000E-8	6.192300E-3
1.095000E-8	6.269382E-3
1.100000E-8	6.286512E-3
1.105000E-8	6.303641E-3
1.110000E-8	6.355030E-3
1.115000E-8	6.380724E-3
1.120000E-8	6.320771E-3
1.125000E-8	6.303641E-3
1.130000E-8	6.320771E-3
1.135000E-8	6.295076E-3
1.140000E-8	6.226559E-3
1.145000E-8	6.149476E-3
1.150000E-8	6.098088E-3
1.155000E-8	6.080958E-3
1.160000E-8	6.106652E-3
1.165000E-8	6.123782E-3
1.170000E-8	6.166605E-3
1.175000E-8	6.226559E-3
1.180000E-8	6.269382E-3
1.185000E-8	6.312206E-3
1.190000E-8	6.432112E-3
1.195000E-8	6.620536E-3
1.200000E-8	6.783266E-3
1.205000E-8	6.963125E-3
1.210000E-8	7.288585E-3
1.215000E-8	7.811034E-3
1.220000E-8	8.487647E-3
1.225000E-8	9.523980E-3
1.230000E-8	1.120267E-2
1.235000E-8	1.360936E-2
1.240000E-8	1.688108E-2
1.245000E-8	2.135187E-2
1.250000E-8	2.723584E-2
1.255000E-8	3.458438E-2
1.260000E-8	4.352596E-2
1.265000E-8	5.416335E-2
1.270000E-8	6.635096E-2
1.275000E-8	7.985754E-2
1.280000E-8	9.438332E-2
1.285000E-8	1.095343E-1
1.290000E-8	1.249337E-1
1.295000E-8	1.402046E-1
1.300000E-8	1.550045E-1
1.305000E-8	1.691448E-1
1.310000E-8	1.825401E-1
1.315000E-8	1.951131E-1
1.320000E-8	2.068040E-1
1.325000E-8	2.176555E-1
1.330000E-8	2.276591E-1
1.335000E-8	2.369347E-1
1.340000E-8	2.455936E-1
1.345000E-8	2.535588E-1
1.350000E-8	2.606932E-1
1.355000E-8	2.669198E-1
1.360000E-8	2.720758E-1
1.365000E-8	2.758528E-1
1.370000E-8	2.779940E-1
1.375000E-8	2.783880E-1
1.380000E-8	2.768720E-1
1.385000E-8	2.733605E-1
1.390000E-8	2.679904E-1
1.395000E-8	2.609844E-1
1.400000E-8	2.526253E-1
1.405000E-8	2.431955E-1
1.410000E-8	2.331405E-1
1.415000E-8	2.229399E-1
1.420000E-8	2.130648E-1
1.425000E-8	2.038577E-1
1.430000E-8	1.956099E-1
1.435000E-8	1.885440E-1
1.440000E-8	1.828827E-1
1.445000E-8	1.786346E-1
1.450000E-8	1.756797E-1
1.455000E-8	1.738726E-1
1.460000E-8	1.731189E-1
1.465000E-8	1.732902E-1
1.470000E-8	1.742494E-1
1.475000E-8	1.758425E-1
1.480000E-8	1.780093E-1
1.485000E-8	1.807244E-1
1.490000E-8	1.839104E-1
1.495000E-8	1.875676E-1
1.500000E-8	1.917729E-1
1.505000E-8	1.964920E-1
1.510000E-8	2.015880E-1
1.515000E-8	2.069924E-1
1.520000E-8	2.126537E-1
1.525000E-8	2.183235E-1
1.530000E-8	2.237707E-1
1.535000E-8	2.289095E-1
1.540000E-8	2.335944E-1
1.545000E-8	2.375342E-1
1.550000E-8	2.404890E-1
1.555000E-8	2.424247E-1
1.560000E-8	2.433497E-1
1.565000E-8	2.432041E-1
1.570000E-8	2.419194E-1
1.575000E-8	2.395555E-1
1.580000E-8	2.362409E-1
1.585000E-8	2.320614E-1
1.590000E-8	2.271281E-1
1.595000E-8	2.215267E-1
1.600000E-8	2.153687E-1
1.605000E-8	2.088081E-1
1.610000E-8	2.020420E-1
1.615000E-8	1.951988E-1
1.620000E-8	1.883470E-1
1.625000E-8	1.816922E-1
1.630000E-8	1.754999E-1
1.635000E-8	1.698814E-1
1.640000E-8	1.649310E-1
1.645000E-8	1.608628E-1
1.650000E-8	1.578651E-1
1.655000E-8	1.559809E-1
1.660000E-8	1.552529E-1
1.665000E-8	1.557839E-1
1.670000E-8	1.575568E-1
1.675000E-8	1.604345E-1
1.680000E-8	1.643743E-1
1.685000E-8	1.693333E-1
1.690000E-8	1.751316E-1
1.695000E-8	1.815894E-1
1.700000E-8	1.885183E-1
1.705000E-8	1.957469E-1
1.710000E-8	2.030098E-1
1.715000E-8	2.100928E-1
1.720000E-8	2.167819E-1
1.725000E-8	2.228543E-1
1.730000E-8	2.280531E-1
1.735000E-8	2.321641E-1
1.740000E-8	2.350847E-1
1.745000E-8	2.366692E-1
1.750000E-8	2.367206E-1
1.755000E-8	2.352646E-1
1.760000E-8	2.324211E-1
1.765000E-8	2.282500E-1
1.770000E-8	2.227858E-1
1.775000E-8	2.163365E-1
1.780000E-8	2.091935E-1
1.785000E-8	2.014681E-1
1.790000E-8	1.935115E-1
1.795000E-8	1.857005E-1
1.800000E-8	1.781978E-1
1.805000E-8	1.712089E-1
1.810000E-8	1.650166E-1
1.815000E-8	1.597236E-1
1.820000E-8	1.552957E-1
1.825000E-8	1.518441E-1
1.830000E-8	1.495059E-1
1.835000E-8	1.481441E-1
1.840000E-8	1.477502E-1
1.845000E-8	1.483326E-1
1.850000E-8	1.497543E-1
1.855000E-8	1.519212E-1
1.860000E-8	1.548417E-1
1.865000E-8	1.584561E-1
1.870000E-8	1.626956E-1
1.875000E-8	1.675518E-1
1.880000E-8	1.728962E-1
1.885000E-8	1.785661E-1
1.890000E-8	1.844928E-1
1.895000E-8	1.905824E-1
1.900000E-8	1.966376E-1
1.905000E-8	2.024274E-1
1.910000E-8	2.077204E-1
1.915000E-8	2.122683E-1
1.920000E-8	2.158569E-1
1.925000E-8	2.182978E-1
1.930000E-8	2.194369E-1
1.935000E-8	2.191886E-1
1.940000E-8	2.175613E-1
1.945000E-8	2.145979E-1
1.950000E-8	2.104183E-1
1.955000E-8	2.052880E-1
1.960000E-8	1.994897E-1
1.965000E-8	1.932888E-1
1.970000E-8	1.869852E-1
1.975000E-8	1.808700E-1
1.980000E-8	1.752087E-1
1.985000E-8	1.701726E-1
1.990000E-8	1.658817E-1
1.995000E-8	1.623958E-1
2.000000E-8	1.595952E-1
2.005000E-8	1.573255E-1
2.010000E-8	1.555184E-1
2.015000E-8	1.540024E-1
2.020000E-8	1.525721E-1
2.025000E-8	1.511932E-1
2.030000E-8	1.498828E-1
2.035000E-8	1.486323E-1
2.040000E-8	1.475360E-1
2.045000E-8	1.467995E-1
2.050000E-8	1.465682E-1
2.055000E-8	1.470307E-1
2.060000E-8	1.483839E-1
2.065000E-8	1.507307E-1
2.070000E-8	1.541394E-1
2.075000E-8	1.586359E-1
2.080000E-8	1.640745E-1
2.085000E-8	1.701726E-1
2.090000E-8	1.767503E-1
2.095000E-8	1.835850E-1
2.100000E-8	1.902655E-1
2.105000E-8	1.963379E-1
2.110000E-8	2.015709E-1
2.115000E-8	2.057334E-1
2.120000E-8	2.086368E-1
2.125000E-8	2.101185E-1
2.130000E-8	2.101699E-1
2.135000E-8	2.088938E-1
2.140000E-8	2.064271E-1
2.145000E-8	2.028642E-1
2.150000E-8	1.983506E-1
2.155000E-8	1.931689E-1
2.160000E-8	1.874991E-1
2.165000E-8	1.814695E-1
2.170000E-8	1.752001E-1
2.175000E-8	1.688194E-1
2.180000E-8	1.624558E-1
2.185000E-8	1.561350E-1
2.190000E-8	1.499770E-1
2.195000E-8	1.441615E-1
2.200000E-8	1.387914E-1
2.205000E-8	1.339352E-1
2.210000E-8	1.298670E-1
2.215000E-8	1.268351E-1
2.220000E-8	1.248909E-1
2.225000E-8	1.241201E-1
2.230000E-8	1.247795E-1
2.235000E-8	1.268779E-1
2.240000E-8	1.302010E-1
2.245000E-8	1.346804E-1
2.250000E-8	1.402817E-1
2.255000E-8	1.467053E-1
2.260000E-8	1.535999E-1
2.265000E-8	1.607514E-1
2.270000E-8	1.679030E-1
2.275000E-8	1.747719E-1
2.280000E-8	1.811012E-1
2.285000E-8	1.866940E-1
2.290000E-8	1.914388E-1
2.295000E-8	1.953015E-1
2.300000E-8	1.981707E-1
2.305000E-8	1.999864E-1
2.310000E-8	2.008258E-1
2.315000E-8	2.007487E-1
2.320000E-8	1.996781E-1
2.325000E-8	1.976654E-1
2.330000E-8	1.947620E-1
2.335000E-8	1.909763E-1
2.340000E-8	1.863343E-1
2.345000E-8	1.809727E-1
2.350000E-8	1.749175E-1
2.355000E-8	1.681942E-1
2.360000E-8	1.610255E-1
2.365000E-8	1.536769E-1
2.370000E-8	1.463712E-1
2.375000E-8	1.393738E-1
2.380000E-8	1.329332E-1
2.385000E-8	1.272804E-1
2.390000E-8	1.226641E-1
2.395000E-8	1.193238E-1
2.400000E-8	1.173368E-1
2.405000E-8	1.167373E-1
2.410000E-8	1.175252E-1
2.415000E-8	1.196150E-1
2.420000E-8	1.228525E-1
2.425000E-8	1.270149E-1
2.430000E-8	1.319054E-1
2.435000E-8	1.372669E-1
2.440000E-8	1.428683E-1
2.445000E-8	1.485038E-1
2.450000E-8	1.539681E-1
2.455000E-8	1.591926E-1
2.460000E-8	1.641088E-1
2.465000E-8	1.686395E-1
2.470000E-8	1.727249E-1
2.475000E-8	1.763992E-1
2.480000E-8	1.796966E-1
2.485000E-8	1.825658E-1
2.490000E-8	1.849211E-1
2.495000E-8	1.867454E-1
2.500000E-8	1.879787E-1
2.505000E-8	1.885525E-1
2.510000E-8	1.883641E-1
2.515000E-8	1.872935E-1
2.520000E-8	1.853065E-1
2.525000E-8	1.824202E-1
2.530000E-8	1.786346E-1
2.535000E-8	1.739411E-1
2.540000E-8	1.683655E-1
2.545000E-8	1.621046E-1
2.550000E-8	1.553985E-1
2.555000E-8	1.484439E-1
2.560000E-8	1.413694E-1
2.565000E-8	1.343806E-1
2.570000E-8	1.277858E-1
2.575000E-8	1.217905E-1
2.580000E-8	1.165146E-1
2.585000E-8	1.120952E-1
2.590000E-8	1.087806E-1
2.595000E-8	1.066566E-1
2.600000E-8	1.057573E-1
2.605000E-8	1.061341E-1
2.610000E-8	1.078128E-1
2.615000E-8	1.108105E-1
2.620000E-8	1.151185E-1
2.625000E-8	1.206257E-1
2.630000E-8	1.271605E-1
2.635000E-8	1.345776E-1
2.640000E-8	1.426713E-1
2.645000E-8	1.510818E-1
2.650000E-8	1.594581E-1
2.655000E-8	1.676118E-1
2.660000E-8	1.752172E-1
2.665000E-8	1.819234E-1
2.670000E-8	1.874991E-1
2.675000E-8	1.917814E-1
2.680000E-8	1.945221E-1
2.685000E-8	1.956270E-1
2.690000E-8	1.951131E-1
2.695000E-8	1.930148E-1
2.700000E-8	1.894261E-1
2.705000E-8	1.845699E-1
2.710000E-8	1.786517E-1
2.715000E-8	1.717999E-1
2.720000E-8	1.642801E-1
2.725000E-8	1.563577E-1
2.730000E-8	1.483411E-1
2.735000E-8	1.404102E-1
2.740000E-8	1.327191E-1
2.745000E-8	1.254733E-1
2.750000E-8	1.188956E-1
2.755000E-8	1.131315E-1
2.760000E-8	1.081811E-1
2.765000E-8	1.042242E-1
2.770000E-8	1.014578E-1
2.775000E-8	9.989901E-2
2.780000E-8	9.954785E-2
2.785000E-8	1.004386E-1
2.790000E-8	1.026312E-1
2.795000E-8	1.060485E-1
2.800000E-8	1.105964E-1
2.805000E-8	1.162063E-1
2.810000E-8	1.226641E-1
2.815000E-8	1.297728E-1
2.820000E-8	1.373012E-1
2.825000E-8	1.449238E-1
2.830000E-8	1.523751E-1
2.835000E-8	1.594239E-1
2.840000E-8	1.658389E-1
2.845000E-8	1.713460E-1
2.850000E-8	1.758168E-1
2.855000E-8	1.791827E-1
2.860000E-8	1.812982E-1
2.865000E-8	1.821375E-1
2.870000E-8	1.818292E-1
2.875000E-8	1.804332E-1
