Study Name	031-0101W_left
Sample Name	2024-01-05
Run Name	spot00
Operator	Elena
Date	1/5/2024
Time	13:26
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	23
dt	50.000001E-12
time stamp (ms)	1:49:24 PM
	
Time	Amplitude
0.000000E+0	5.995311E-5
5.000000E-11	6.851784E-5
1.000000E-10	1.113415E-4
1.500000E-10	1.627299E-4
2.000000E-10	2.226830E-4
2.500000E-10	2.826361E-4
3.000000E-10	3.168950E-4
3.500000E-10	3.168950E-4
4.000000E-10	3.168950E-4
4.500000E-10	3.340245E-4
5.000000E-10	3.168950E-4
5.500000E-10	2.569419E-4
6.000000E-10	2.055535E-4
6.500000E-10	1.798593E-4
7.000000E-10	1.456004E-4
7.500000E-10	1.199062E-4
8.000000E-10	1.199062E-4
8.500000E-10	1.113415E-4
9.000000E-10	7.708257E-5
9.500000E-10	7.708257E-5
1.000000E-9	1.199062E-4
1.050000E-9	1.456004E-4
1.100000E-9	1.627299E-4
1.150000E-9	2.055535E-4
1.200000E-9	2.483772E-4
1.250000E-9	2.826361E-4
1.300000E-9	3.254597E-4
1.350000E-9	3.768481E-4
1.400000E-9	4.196718E-4
1.450000E-9	4.710601E-4
1.500000E-9	5.138838E-4
1.550000E-9	5.310132E-4
1.600000E-9	5.567074E-4
1.650000E-9	5.909664E-4
1.700000E-9	5.995311E-4
1.750000E-9	5.824016E-4
1.800000E-9	5.995311E-4
1.850000E-9	6.166605E-4
1.900000E-9	6.080958E-4
1.950000E-9	5.909664E-4
2.000000E-9	5.995311E-4
2.050000E-9	6.337900E-4
2.100000E-9	6.423547E-4
2.150000E-9	6.166605E-4
2.200000E-9	5.909664E-4
2.250000E-9	5.995311E-4
2.300000E-9	6.337900E-4
2.350000E-9	6.423547E-4
2.400000E-9	6.594842E-4
2.450000E-9	6.937431E-4
2.500000E-9	7.023078E-4
2.550000E-9	7.023078E-4
2.600000E-9	7.108726E-4
2.650000E-9	7.365668E-4
2.700000E-9	7.708257E-4
2.750000E-9	7.622610E-4
2.800000E-9	7.194373E-4
2.850000E-9	6.766137E-4
2.900000E-9	6.594842E-4
2.950000E-9	6.252253E-4
3.000000E-9	5.824016E-4
3.050000E-9	5.567074E-4
3.100000E-9	5.224485E-4
3.150000E-9	4.796249E-4
3.200000E-9	4.624954E-4
3.250000E-9	4.453659E-4
3.300000E-9	4.111070E-4
3.350000E-9	3.854128E-4
3.400000E-9	3.682834E-4
3.450000E-9	3.254597E-4
3.500000E-9	2.826361E-4
3.550000E-9	2.569419E-4
3.600000E-9	2.226830E-4
3.650000E-9	1.712946E-4
3.700000E-9	1.199062E-4
3.750000E-9	9.421203E-5
3.800000E-9	6.851784E-5
3.850000E-9	5.138838E-5
3.900000E-9	3.425892E-5
3.950000E-9	1.712946E-5
4.000000E-9	1.712946E-5
4.050000E-9	5.995311E-5
4.100000E-9	1.113415E-4
4.150000E-9	1.712946E-4
4.200000E-9	2.569419E-4
4.250000E-9	3.083303E-4
4.300000E-9	3.511539E-4
4.350000E-9	4.196718E-4
4.400000E-9	4.967543E-4
4.450000E-9	5.224485E-4
4.500000E-9	5.138838E-4
4.550000E-9	5.138838E-4
4.600000E-9	5.053191E-4
4.650000E-9	4.796249E-4
4.700000E-9	4.796249E-4
4.750000E-9	4.881896E-4
4.800000E-9	4.796249E-4
4.850000E-9	4.539307E-4
4.900000E-9	4.368012E-4
4.950000E-9	4.368012E-4
5.000000E-9	4.539307E-4
5.050000E-9	4.539307E-4
5.100000E-9	4.111070E-4
5.150000E-9	3.939776E-4
5.200000E-9	4.282365E-4
5.250000E-9	4.453659E-4
5.300000E-9	4.453659E-4
5.350000E-9	4.710601E-4
5.400000E-9	4.881896E-4
5.450000E-9	4.796249E-4
5.500000E-9	4.967543E-4
5.550000E-9	5.567074E-4
5.600000E-9	6.080958E-4
5.650000E-9	6.423547E-4
5.700000E-9	6.509195E-4
5.750000E-9	6.252253E-4
5.800000E-9	5.909664E-4
5.850000E-9	5.738369E-4
5.900000E-9	5.481427E-4
5.950000E-9	5.053191E-4
6.000000E-9	4.710601E-4
6.050000E-9	4.368012E-4
6.100000E-9	3.768481E-4
6.150000E-9	2.912008E-4
6.200000E-9	2.141182E-4
6.250000E-9	1.884241E-4
6.300000E-9	1.884241E-4
6.350000E-9	1.798593E-4
6.400000E-9	1.627299E-4
6.450000E-9	1.884241E-4
6.500000E-9	2.312477E-4
6.550000E-9	2.655066E-4
6.600000E-9	2.997655E-4
6.650000E-9	3.340245E-4
6.700000E-9	3.854128E-4
6.750000E-9	4.368012E-4
6.800000E-9	4.710601E-4
6.850000E-9	4.967543E-4
6.900000E-9	4.967543E-4
6.950000E-9	4.796249E-4
7.000000E-9	4.196718E-4
7.050000E-9	3.511539E-4
7.100000E-9	3.425892E-4
7.150000E-9	3.597187E-4
7.200000E-9	3.340245E-4
7.250000E-9	3.254597E-4
7.300000E-9	3.682834E-4
7.350000E-9	4.282365E-4
7.400000E-9	4.796249E-4
7.450000E-9	5.481427E-4
7.500000E-9	5.909664E-4
7.550000E-9	6.166605E-4
7.600000E-9	6.509195E-4
7.650000E-9	6.851784E-4
7.700000E-9	6.851784E-4
7.750000E-9	6.423547E-4
7.800000E-9	6.252253E-4
7.850000E-9	6.509195E-4
7.900000E-9	6.509195E-4
7.950000E-9	6.423547E-4
8.000000E-9	6.423547E-4
8.050000E-9	6.680489E-4
8.100000E-9	7.023078E-4
8.150000E-9	7.622610E-4
8.200000E-9	8.136493E-4
8.250000E-9	8.222141E-4
8.300000E-9	8.222141E-4
8.350000E-9	8.393435E-4
8.400000E-9	8.050846E-4
8.450000E-9	7.365668E-4
8.500000E-9	6.766137E-4
8.550000E-9	6.337900E-4
8.600000E-9	5.909664E-4
8.650000E-9	5.567074E-4
8.700000E-9	5.224485E-4
8.750000E-9	4.967543E-4
8.800000E-9	5.053191E-4
8.850000E-9	5.395780E-4
8.900000E-9	5.909664E-4
8.950000E-9	6.594842E-4
9.000000E-9	7.451315E-4
9.050000E-9	8.136493E-4
9.100000E-9	8.736024E-4
9.150000E-9	9.164261E-4
9.200000E-9	9.335555E-4
9.250000E-9	8.992966E-4
9.300000E-9	8.393435E-4
9.350000E-9	7.622610E-4
9.400000E-9	6.851784E-4
9.450000E-9	6.080958E-4
9.500000E-9	5.310132E-4
9.550000E-9	4.710601E-4
9.600000E-9	4.282365E-4
9.650000E-9	4.025423E-4
9.700000E-9	3.854128E-4
9.750000E-9	4.025423E-4
9.800000E-9	4.539307E-4
9.850000E-9	5.224485E-4
9.900000E-9	5.567074E-4
9.950000E-9	5.824016E-4
1.000000E-8	6.423547E-4
1.005000E-8	7.194373E-4
1.010000E-8	7.793904E-4
1.015000E-8	7.965199E-4
1.020000E-8	8.050846E-4
1.025000E-8	8.393435E-4
1.030000E-8	8.821672E-4
1.035000E-8	8.907319E-4
1.040000E-8	8.992966E-4
1.045000E-8	8.992966E-4
1.050000E-8	8.564730E-4
1.055000E-8	7.622610E-4
1.060000E-8	6.937431E-4
1.065000E-8	6.509195E-4
1.070000E-8	6.166605E-4
1.075000E-8	5.824016E-4
1.080000E-8	5.652722E-4
1.085000E-8	5.738369E-4
1.090000E-8	5.652722E-4
1.095000E-8	5.652722E-4
1.100000E-8	5.995311E-4
1.105000E-8	6.680489E-4
1.110000E-8	7.536962E-4
1.115000E-8	7.879551E-4
1.120000E-8	7.793904E-4
1.125000E-8	7.708257E-4
1.130000E-8	8.050846E-4
1.135000E-8	8.222141E-4
1.140000E-8	7.708257E-4
1.145000E-8	7.023078E-4
1.150000E-8	6.337900E-4
1.155000E-8	5.395780E-4
1.160000E-8	4.624954E-4
1.165000E-8	4.453659E-4
1.170000E-8	4.196718E-4
1.175000E-8	3.682834E-4
1.180000E-8	3.511539E-4
1.185000E-8	3.768481E-4
1.190000E-8	3.939776E-4
1.195000E-8	4.196718E-4
1.200000E-8	4.967543E-4
1.205000E-8	5.909664E-4
1.210000E-8	6.937431E-4
1.215000E-8	8.136493E-4
1.220000E-8	9.249908E-4
1.225000E-8	1.036332E-3
1.230000E-8	1.181933E-3
1.235000E-8	1.370357E-3
1.240000E-8	1.618734E-3
1.245000E-8	2.029841E-3
1.250000E-8	2.646502E-3
1.255000E-8	3.477280E-3
1.260000E-8	4.676342E-3
1.265000E-8	6.397853E-3
1.270000E-8	8.727460E-3
1.275000E-8	1.177650E-2
1.280000E-8	1.564776E-2
1.285000E-8	2.035836E-2
1.290000E-8	2.583979E-2
1.295000E-8	3.196357E-2
1.300000E-8	3.855841E-2
1.305000E-8	4.548728E-2
1.310000E-8	5.257031E-2
1.315000E-8	5.955057E-2
1.320000E-8	6.620536E-2
1.325000E-8	7.247474E-2
1.330000E-8	7.827307E-2
1.335000E-8	8.354037E-2
1.340000E-8	8.833662E-2
1.345000E-8	9.274746E-2
1.350000E-8	9.679001E-2
1.355000E-8	1.005328E-1
1.360000E-8	1.041300E-1
1.365000E-8	1.075559E-1
1.370000E-8	1.106649E-1
1.375000E-8	1.133713E-1
1.380000E-8	1.155810E-1
1.385000E-8	1.171056E-1
1.390000E-8	1.177393E-1
1.395000E-8	1.173368E-1
1.400000E-8	1.157866E-1
1.405000E-8	1.130801E-1
1.410000E-8	1.093459E-1
1.415000E-8	1.047809E-1
1.420000E-8	9.959068E-2
1.425000E-8	9.407499E-2
1.430000E-8	8.856787E-2
1.435000E-8	8.333482E-2
1.440000E-8	7.863278E-2
1.445000E-8	7.465875E-2
1.450000E-8	7.150693E-2
1.455000E-8	6.919445E-2
1.460000E-8	6.771275E-2
1.465000E-8	6.695049E-2
1.470000E-8	6.669355E-2
1.475000E-8	6.685628E-2
1.480000E-8	6.737016E-2
1.485000E-8	6.809817E-2
1.490000E-8	6.894607E-2
1.495000E-8	6.985394E-2
1.500000E-8	7.081319E-2
1.505000E-8	7.187521E-2
1.510000E-8	7.317705E-2
1.515000E-8	7.475296E-2
1.520000E-8	7.659438E-2
1.525000E-8	7.870987E-2
1.530000E-8	8.108230E-2
1.535000E-8	8.367741E-2
1.540000E-8	8.647808E-2
1.545000E-8	8.937296E-2
1.550000E-8	9.213936E-2
1.555000E-8	9.465739E-2
1.560000E-8	9.688422E-2
1.565000E-8	9.869138E-2
1.570000E-8	9.997609E-2
1.575000E-8	1.007298E-1
1.580000E-8	1.009353E-1
1.585000E-8	1.005242E-1
1.590000E-8	9.956498E-2
1.595000E-8	9.815180E-2
1.600000E-8	9.630182E-2
1.605000E-8	9.410069E-2
1.610000E-8	9.159979E-2
1.615000E-8	8.879912E-2
1.620000E-8	8.579290E-2
1.625000E-8	8.268390E-2
1.630000E-8	7.951495E-2
1.635000E-8	7.631174E-2
1.640000E-8	7.321131E-2
1.645000E-8	7.025648E-2
1.650000E-8	6.742155E-2
1.655000E-8	6.485213E-2
1.660000E-8	6.267669E-2
1.665000E-8	6.090379E-2
1.670000E-8	5.957626E-2
1.675000E-8	5.877974E-2
1.680000E-8	5.851423E-2
1.685000E-8	5.881400E-2
1.690000E-8	5.973899E-2
1.695000E-8	6.122925E-2
1.700000E-8	6.321627E-2
1.705000E-8	6.567435E-2
1.710000E-8	6.854353E-2
1.715000E-8	7.171248E-2
1.720000E-8	7.512125E-2
1.725000E-8	7.867561E-2
1.730000E-8	8.220428E-2
1.735000E-8	8.557022E-2
1.740000E-8	8.873917E-2
1.745000E-8	9.158266E-2
1.750000E-8	9.393796E-2
1.755000E-8	9.575368E-2
1.760000E-8	9.703839E-2
1.765000E-8	9.767218E-2
1.770000E-8	9.756084E-2
1.775000E-8	9.673862E-2
1.780000E-8	9.529975E-2
1.785000E-8	9.327847E-2
1.790000E-8	9.070049E-2
1.795000E-8	8.763432E-2
1.800000E-8	8.421699E-2
1.805000E-8	8.060267E-2
1.810000E-8	7.694553E-2
1.815000E-8	7.333978E-2
1.820000E-8	6.991389E-2
1.825000E-8	6.676207E-2
1.830000E-8	6.398710E-2
1.835000E-8	6.164036E-2
1.840000E-8	5.977325E-2
1.845000E-8	5.837720E-2
1.850000E-8	5.746077E-2
1.855000E-8	5.695545E-2
1.860000E-8	5.680985E-2
1.865000E-8	5.699828E-2
1.870000E-8	5.751216E-2
1.875000E-8	5.830868E-2
1.880000E-8	5.937071E-2
1.885000E-8	6.069824E-2
1.890000E-8	6.231697E-2
1.895000E-8	6.422691E-2
1.900000E-8	6.644517E-2
1.905000E-8	6.893751E-2
1.910000E-8	7.166966E-2
1.915000E-8	7.457310E-2
1.920000E-8	7.758789E-2
1.925000E-8	8.059411E-2
1.930000E-8	8.345473E-2
1.935000E-8	8.601558E-2
1.940000E-8	8.807968E-2
1.945000E-8	8.950999E-2
1.950000E-8	9.024656E-2
1.955000E-8	9.025512E-2
1.960000E-8	8.950143E-2
1.965000E-8	8.804542E-2
1.970000E-8	8.602415E-2
1.975000E-8	8.353181E-2
1.980000E-8	8.070545E-2
1.985000E-8	7.781057E-2
1.990000E-8	7.503560E-2
1.995000E-8	7.244905E-2
2.000000E-8	7.016227E-2
2.005000E-8	6.827803E-2
2.010000E-8	6.680489E-2
2.015000E-8	6.564865E-2
2.020000E-8	6.476649E-2
2.025000E-8	6.407274E-2
2.030000E-8	6.343895E-2
2.035000E-8	6.271952E-2
2.040000E-8	6.187161E-2
2.045000E-8	6.084384E-2
2.050000E-8	5.963621E-2
2.055000E-8	5.832581E-2
2.060000E-8	5.696402E-2
2.065000E-8	5.565361E-2
2.070000E-8	5.462585E-2
2.075000E-8	5.406057E-2
2.080000E-8	5.400919E-2
2.085000E-8	5.456589E-2
2.090000E-8	5.586773E-2
2.095000E-8	5.789757E-2
2.100000E-8	6.053551E-2
2.105000E-8	6.371302E-2
2.110000E-8	6.731878E-2
2.115000E-8	7.110439E-2
2.120000E-8	7.486430E-2
2.125000E-8	7.840154E-2
2.130000E-8	8.149340E-2
2.135000E-8	8.397718E-2
2.140000E-8	8.581859E-2
2.145000E-8	8.693201E-2
2.150000E-8	8.725747E-2
2.155000E-8	8.687205E-2
2.160000E-8	8.588711E-2
2.165000E-8	8.437972E-2
2.170000E-8	8.246978E-2
2.175000E-8	8.026008E-2
2.180000E-8	7.782770E-2
2.185000E-8	7.522402E-2
2.190000E-8	7.252613E-2
2.195000E-8	6.975972E-2
2.200000E-8	6.696762E-2
2.205000E-8	6.416696E-2
2.210000E-8	6.128921E-2
2.215000E-8	5.836863E-2
2.220000E-8	5.555940E-2
2.225000E-8	5.297285E-2
2.230000E-8	5.058329E-2
2.235000E-8	4.845068E-2
2.240000E-8	4.677199E-2
2.245000E-8	4.566714E-2
2.250000E-8	4.516182E-2
2.255000E-8	4.529886E-2
2.260000E-8	4.612963E-2
2.265000E-8	4.767129E-2
2.270000E-8	4.989812E-2
2.275000E-8	5.265596E-2
2.280000E-8	5.573926E-2
2.285000E-8	5.906238E-2
2.290000E-8	6.253966E-2
2.295000E-8	6.598268E-2
2.300000E-8	6.921158E-2
2.305000E-8	7.214072E-2
2.310000E-8	7.471870E-2
2.315000E-8	7.686845E-2
2.320000E-8	7.860709E-2
2.325000E-8	7.993462E-2
2.330000E-8	8.084248E-2
2.335000E-8	8.138206E-2
2.340000E-8	8.157905E-2
2.345000E-8	8.140776E-2
2.350000E-8	8.085961E-2
2.355000E-8	7.994319E-2
2.360000E-8	7.860709E-2
2.365000E-8	7.682563E-2
2.370000E-8	7.461593E-2
2.375000E-8	7.200368E-2
2.380000E-8	6.898890E-2
2.385000E-8	6.570861E-2
2.390000E-8	6.229984E-2
2.395000E-8	5.880543E-2
2.400000E-8	5.531959E-2
2.405000E-8	5.206499E-2
2.410000E-8	4.922150E-2
2.415000E-8	4.690046E-2
2.420000E-8	4.518751E-2
2.425000E-8	4.408266E-2
2.430000E-8	4.356022E-2
2.435000E-8	4.370582E-2
2.440000E-8	4.445095E-2
2.445000E-8	4.565857E-2
2.450000E-8	4.724305E-2
2.455000E-8	4.915298E-2
2.460000E-8	5.125134E-2
2.465000E-8	5.341822E-2
2.470000E-8	5.561936E-2
2.475000E-8	5.779480E-2
2.480000E-8	5.988459E-2
2.485000E-8	6.189730E-2
2.490000E-8	6.383293E-2
2.495000E-8	6.570861E-2
2.500000E-8	6.758428E-2
2.505000E-8	6.943426E-2
2.510000E-8	7.118147E-2
2.515000E-8	7.286016E-2
2.520000E-8	7.448746E-2
2.525000E-8	7.590920E-2
2.530000E-8	7.700549E-2
2.535000E-8	7.776775E-2
2.540000E-8	7.811890E-2
2.545000E-8	7.790478E-2
2.550000E-8	7.710826E-2
2.555000E-8	7.577216E-2
2.560000E-8	7.384510E-2
2.565000E-8	7.137846E-2
2.570000E-8	6.851784E-2
2.575000E-8	6.530606E-2
2.580000E-8	6.182022E-2
2.585000E-8	5.824016E-2
2.590000E-8	5.468580E-2
2.595000E-8	5.125134E-2
2.600000E-8	4.802244E-2
2.605000E-8	4.509330E-2
2.610000E-8	4.251532E-2
2.615000E-8	4.037414E-2
2.620000E-8	3.877253E-2
2.625000E-8	3.771907E-2
2.630000E-8	3.727370E-2
2.635000E-8	3.747069E-2
2.640000E-8	3.828434E-2
2.645000E-8	3.973178E-2
2.650000E-8	4.186440E-2
2.655000E-8	4.463937E-2
2.660000E-8	4.791966E-2
2.665000E-8	5.160250E-2
2.670000E-8	5.556797E-2
2.675000E-8	5.967047E-2
2.680000E-8	6.375585E-2
2.685000E-8	6.766137E-2
2.690000E-8	7.120716E-2
2.695000E-8	7.421338E-2
2.700000E-8	7.662007E-2
2.705000E-8	7.834158E-2
2.710000E-8	7.932653E-2
2.715000E-8	7.956634E-2
2.720000E-8	7.910384E-2
2.725000E-8	7.799043E-2
2.730000E-8	7.624322E-2
2.735000E-8	7.398214E-2
2.740000E-8	7.138702E-2
2.745000E-8	6.853497E-2
2.750000E-8	6.548592E-2
2.755000E-8	6.231697E-2
2.760000E-8	5.910520E-2
2.765000E-8	5.587630E-2
2.770000E-8	5.271591E-2
2.775000E-8	4.970969E-2
2.780000E-8	4.686620E-2
2.785000E-8	4.421970E-2
2.790000E-8	4.185583E-2
2.795000E-8	3.986882E-2
2.800000E-8	3.830147E-2
2.805000E-8	3.721375E-2
2.810000E-8	3.669987E-2
2.815000E-8	3.681121E-2
2.820000E-8	3.751352E-2
2.825000E-8	3.881536E-2
2.830000E-8	4.075098E-2
2.835000E-8	4.320906E-2
2.840000E-8	4.605255E-2
2.845000E-8	4.917011E-2
2.850000E-8	5.245041E-2
2.855000E-8	5.574783E-2
2.860000E-8	5.891678E-2
2.865000E-8	6.182022E-2
2.870000E-8	6.438107E-2
2.875000E-8	6.653939E-2
