Study Name	031-0101W_left
Sample Name	2024-01-05
Run Name	spot00
Operator	Elena
Date	1/5/2024
Time	13:26
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	97
dt	50.000001E-12
time stamp (ms)	3:04:51 PM
	
Time	Amplitude
0.000000E+0	5.173097E-3
5.000000E-11	5.078885E-3
1.000000E-10	5.061755E-3
1.500000E-10	5.036061E-3
2.000000E-10	4.993237E-3
2.500000E-10	5.018932E-3
3.000000E-10	5.096014E-3
3.500000E-10	5.138838E-3
4.000000E-10	5.190226E-3
4.500000E-10	5.275874E-3
5.000000E-10	5.318697E-3
5.500000E-10	5.310132E-3
6.000000E-10	5.352956E-3
6.500000E-10	5.421474E-3
7.000000E-10	5.412909E-3
7.500000E-10	5.344391E-3
8.000000E-10	5.293003E-3
8.500000E-10	5.250179E-3
9.000000E-10	5.250179E-3
9.500000E-10	5.284438E-3
1.000000E-9	5.267309E-3
1.050000E-9	5.224485E-3
1.100000E-9	5.233050E-3
1.150000E-9	5.207356E-3
1.200000E-9	5.104579E-3
1.250000E-9	5.018932E-3
1.300000E-9	4.933284E-3
1.350000E-9	4.796249E-3
1.400000E-9	4.667778E-3
1.450000E-9	4.599260E-3
1.500000E-9	4.522177E-3
1.550000E-9	4.419401E-3
1.600000E-9	4.333753E-3
1.650000E-9	4.290930E-3
1.700000E-9	4.308059E-3
1.750000E-9	4.350883E-3
1.800000E-9	4.376577E-3
1.850000E-9	4.410836E-3
1.900000E-9	4.453659E-3
1.950000E-9	4.427965E-3
2.000000E-9	4.342318E-3
2.050000E-9	4.333753E-3
2.100000E-9	4.385142E-3
2.150000E-9	4.350883E-3
2.200000E-9	4.265235E-3
2.250000E-9	4.239541E-3
2.300000E-9	4.282365E-3
2.350000E-9	4.308059E-3
2.400000E-9	4.342318E-3
2.450000E-9	4.419401E-3
2.500000E-9	4.513613E-3
2.550000E-9	4.607825E-3
2.600000E-9	4.684907E-3
2.650000E-9	4.727731E-3
2.700000E-9	4.753425E-3
2.750000E-9	4.770554E-3
2.800000E-9	4.779119E-3
2.850000E-9	4.779119E-3
2.900000E-9	4.770554E-3
2.950000E-9	4.779119E-3
3.000000E-9	4.736296E-3
3.050000E-9	4.719166E-3
3.100000E-9	4.744860E-3
3.150000E-9	4.779119E-3
3.200000E-9	4.821943E-3
3.250000E-9	4.899025E-3
3.300000E-9	5.018932E-3
3.350000E-9	5.113144E-3
3.400000E-9	5.215920E-3
3.450000E-9	5.361521E-3
3.500000E-9	5.489992E-3
3.550000E-9	5.541380E-3
3.600000E-9	5.558510E-3
3.650000E-9	5.609898E-3
3.700000E-9	5.635592E-3
3.750000E-9	5.618463E-3
3.800000E-9	5.558510E-3
3.850000E-9	5.481427E-3
3.900000E-9	5.430039E-3
3.950000E-9	5.395780E-3
4.000000E-9	5.370086E-3
4.050000E-9	5.361521E-3
4.100000E-9	5.361521E-3
4.150000E-9	5.361521E-3
4.200000E-9	5.395780E-3
4.250000E-9	5.472862E-3
4.300000E-9	5.532815E-3
4.350000E-9	5.489992E-3
4.400000E-9	5.404345E-3
4.450000E-9	5.370086E-3
4.500000E-9	5.327262E-3
4.550000E-9	5.215920E-3
4.600000E-9	5.070320E-3
4.650000E-9	4.984673E-3
4.700000E-9	4.924720E-3
4.750000E-9	4.821943E-3
4.800000E-9	4.744860E-3
4.850000E-9	4.710601E-3
4.900000E-9	4.659213E-3
4.950000E-9	4.633519E-3
5.000000E-9	4.676342E-3
5.050000E-9	4.736296E-3
5.100000E-9	4.761990E-3
5.150000E-9	4.821943E-3
5.200000E-9	4.890461E-3
5.250000E-9	4.890461E-3
5.300000E-9	4.881896E-3
5.350000E-9	4.924720E-3
5.400000E-9	4.941849E-3
5.450000E-9	4.899025E-3
5.500000E-9	4.933284E-3
5.550000E-9	4.984673E-3
5.600000E-9	4.950414E-3
5.650000E-9	4.907590E-3
5.700000E-9	4.941849E-3
5.750000E-9	4.993237E-3
5.800000E-9	4.958979E-3
5.850000E-9	4.950414E-3
5.900000E-9	4.976108E-3
5.950000E-9	5.027496E-3
6.000000E-9	5.061755E-3
6.050000E-9	5.121708E-3
6.100000E-9	5.164532E-3
6.150000E-9	5.164532E-3
6.200000E-9	5.181662E-3
6.250000E-9	5.215920E-3
6.300000E-9	5.207356E-3
6.350000E-9	5.173097E-3
6.400000E-9	5.155967E-3
6.450000E-9	5.173097E-3
6.500000E-9	5.173097E-3
6.550000E-9	5.113144E-3
6.600000E-9	5.027496E-3
6.650000E-9	5.001802E-3
6.700000E-9	5.018932E-3
6.750000E-9	5.001802E-3
6.800000E-9	5.010367E-3
6.850000E-9	5.087449E-3
6.900000E-9	5.155967E-3
6.950000E-9	5.181662E-3
7.000000E-9	5.190226E-3
7.050000E-9	5.241615E-3
7.100000E-9	5.250179E-3
7.150000E-9	5.241615E-3
7.200000E-9	5.241615E-3
7.250000E-9	5.224485E-3
7.300000E-9	5.215920E-3
7.350000E-9	5.224485E-3
7.400000E-9	5.181662E-3
7.450000E-9	5.113144E-3
7.500000E-9	5.138838E-3
7.550000E-9	5.233050E-3
7.600000E-9	5.335827E-3
7.650000E-9	5.464298E-3
7.700000E-9	5.644157E-3
7.750000E-9	5.772628E-3
7.800000E-9	5.841146E-3
7.850000E-9	5.918228E-3
7.900000E-9	6.029570E-3
7.950000E-9	6.072393E-3
8.000000E-9	6.012440E-3
8.050000E-9	5.918228E-3
8.100000E-9	5.824016E-3
8.150000E-9	5.678416E-3
8.200000E-9	5.524251E-3
8.250000E-9	5.412909E-3
8.300000E-9	5.310132E-3
8.350000E-9	5.198791E-3
8.400000E-9	5.113144E-3
8.450000E-9	5.070320E-3
8.500000E-9	5.027496E-3
8.550000E-9	4.933284E-3
8.600000E-9	4.856202E-3
8.650000E-9	4.856202E-3
8.700000E-9	4.881896E-3
8.750000E-9	4.916155E-3
8.800000E-9	4.933284E-3
8.850000E-9	5.027496E-3
8.900000E-9	5.155967E-3
8.950000E-9	5.250179E-3
9.000000E-9	5.327262E-3
9.050000E-9	5.455733E-3
9.100000E-9	5.575639E-3
9.150000E-9	5.601333E-3
9.200000E-9	5.609898E-3
9.250000E-9	5.627027E-3
9.300000E-9	5.592769E-3
9.350000E-9	5.481427E-3
9.400000E-9	5.310132E-3
9.450000E-9	5.078885E-3
9.500000E-9	4.873331E-3
9.550000E-9	4.710601E-3
9.600000E-9	4.573566E-3
9.650000E-9	4.462224E-3
9.700000E-9	4.402271E-3
9.750000E-9	4.385142E-3
9.800000E-9	4.436530E-3
9.850000E-9	4.547872E-3
9.900000E-9	4.684907E-3
9.950000E-9	4.804813E-3
1.000000E-8	4.950414E-3
1.005000E-8	5.078885E-3
1.010000E-8	5.164532E-3
1.015000E-8	5.250179E-3
1.020000E-8	5.318697E-3
1.025000E-8	5.352956E-3
1.030000E-8	5.344391E-3
1.035000E-8	5.301568E-3
1.040000E-8	5.215920E-3
1.045000E-8	5.113144E-3
1.050000E-8	5.044626E-3
1.055000E-8	5.027496E-3
1.060000E-8	4.984673E-3
1.065000E-8	4.976108E-3
1.070000E-8	5.036061E-3
1.075000E-8	5.070320E-3
1.080000E-8	5.070320E-3
1.085000E-8	5.138838E-3
1.090000E-8	5.241615E-3
1.095000E-8	5.258744E-3
1.100000E-8	5.215920E-3
1.105000E-8	5.181662E-3
1.110000E-8	5.155967E-3
1.115000E-8	5.087449E-3
1.120000E-8	5.027496E-3
1.125000E-8	5.053191E-3
1.130000E-8	5.130273E-3
1.135000E-8	5.198791E-3
1.140000E-8	5.215920E-3
1.145000E-8	5.275874E-3
1.150000E-8	5.352956E-3
1.155000E-8	5.370086E-3
1.160000E-8	5.335827E-3
1.165000E-8	5.352956E-3
1.170000E-8	5.310132E-3
1.175000E-8	5.138838E-3
1.180000E-8	4.950414E-3
1.185000E-8	4.864767E-3
1.190000E-8	4.796249E-3
1.195000E-8	4.727731E-3
1.200000E-8	4.779119E-3
1.205000E-8	4.984673E-3
1.210000E-8	5.335827E-3
1.215000E-8	5.952487E-3
1.220000E-8	6.945996E-3
1.225000E-8	8.367741E-3
1.230000E-8	1.041471E-2
1.235000E-8	1.333528E-2
1.240000E-8	1.729219E-2
1.245000E-8	2.254237E-2
1.250000E-8	2.935989E-2
1.255000E-8	3.791606E-2
1.260000E-8	4.829651E-2
1.265000E-8	6.059546E-2
1.270000E-8	7.473583E-2
1.275000E-8	9.037503E-2
1.280000E-8	1.070934E-1
1.285000E-8	1.244712E-1
1.290000E-8	1.420974E-1
1.295000E-8	1.595524E-1
1.300000E-8	1.765362E-1
1.305000E-8	1.928178E-1
1.310000E-8	2.081829E-1
1.315000E-8	2.224946E-1
1.320000E-8	2.357185E-1
1.325000E-8	2.479061E-1
1.330000E-8	2.590659E-1
1.335000E-8	2.693436E-1
1.340000E-8	2.788590E-1
1.345000E-8	2.875608E-1
1.350000E-8	2.953376E-1
1.355000E-8	3.021637E-1
1.360000E-8	3.078592E-1
1.365000E-8	3.120988E-1
1.370000E-8	3.146425E-1
1.375000E-8	3.153619E-1
1.380000E-8	3.140173E-1
1.385000E-8	3.105057E-1
1.390000E-8	3.050072E-1
1.395000E-8	2.977528E-1
1.400000E-8	2.890254E-1
1.405000E-8	2.791759E-1
1.410000E-8	2.686841E-1
1.415000E-8	2.580896E-1
1.420000E-8	2.479318E-1
1.425000E-8	2.385705E-1
1.430000E-8	2.302371E-1
1.435000E-8	2.231712E-1
1.440000E-8	2.175527E-1
1.445000E-8	2.132703E-1
1.450000E-8	2.101785E-1
1.455000E-8	2.081743E-1
1.460000E-8	2.070523E-1
1.465000E-8	2.065642E-1
1.470000E-8	2.066412E-1
1.475000E-8	2.073093E-1
1.480000E-8	2.084741E-1
1.485000E-8	2.101271E-1
1.490000E-8	2.123710E-1
1.495000E-8	2.153002E-1
1.500000E-8	2.189145E-1
1.505000E-8	2.232397E-1
1.510000E-8	2.283271E-1
1.515000E-8	2.341426E-1
1.520000E-8	2.405147E-1
1.525000E-8	2.471781E-1
1.530000E-8	2.538672E-1
1.535000E-8	2.603764E-1
1.540000E-8	2.664145E-1
1.545000E-8	2.716218E-1
1.550000E-8	2.757757E-1
1.555000E-8	2.788248E-1
1.560000E-8	2.806062E-1
1.565000E-8	2.810173E-1
1.570000E-8	2.802037E-1
1.575000E-8	2.782424E-1
1.580000E-8	2.750991E-1
1.585000E-8	2.709195E-1
1.590000E-8	2.659092E-1
1.595000E-8	2.601280E-1
1.600000E-8	2.536873E-1
1.605000E-8	2.467670E-1
1.610000E-8	2.395726E-1
1.615000E-8	2.321556E-1
1.620000E-8	2.246786E-1
1.625000E-8	2.173300E-1
1.630000E-8	2.102727E-1
1.635000E-8	2.037121E-1
1.640000E-8	1.978024E-1
1.645000E-8	1.926893E-1
1.650000E-8	1.885868E-1
1.655000E-8	1.856576E-1
1.660000E-8	1.839790E-1
1.665000E-8	1.836107E-1
1.670000E-8	1.845871E-1
1.675000E-8	1.868738E-1
1.680000E-8	1.904368E-1
1.685000E-8	1.952416E-1
1.690000E-8	2.010827E-1
1.695000E-8	2.077461E-1
1.700000E-8	2.150861E-1
1.705000E-8	2.229142E-1
1.710000E-8	2.308966E-1
1.715000E-8	2.387590E-1
1.720000E-8	2.462189E-1
1.725000E-8	2.530107E-1
1.730000E-8	2.589203E-1
1.735000E-8	2.637851E-1
1.740000E-8	2.673309E-1
1.745000E-8	2.693779E-1
1.750000E-8	2.699089E-1
1.755000E-8	2.690010E-1
1.760000E-8	2.667057E-1
1.765000E-8	2.630828E-1
1.770000E-8	2.582266E-1
1.775000E-8	2.523341E-1
1.780000E-8	2.456964E-1
1.785000E-8	2.385620E-1
1.790000E-8	2.311021E-1
1.795000E-8	2.235651E-1
1.800000E-8	2.162252E-1
1.805000E-8	2.092877E-1
1.810000E-8	2.028214E-1
1.815000E-8	1.969974E-1
1.820000E-8	1.919527E-1
1.825000E-8	1.877132E-1
1.830000E-8	1.842873E-1
1.835000E-8	1.817607E-1
1.840000E-8	1.801334E-1
1.845000E-8	1.793454E-1
1.850000E-8	1.793968E-1
1.855000E-8	1.802961E-1
1.860000E-8	1.820433E-1
1.865000E-8	1.845785E-1
1.870000E-8	1.878845E-1
1.875000E-8	1.918928E-1
1.880000E-8	1.965691E-1
1.885000E-8	2.018193E-1
1.890000E-8	2.074378E-1
1.895000E-8	2.132275E-1
1.900000E-8	2.190944E-1
1.905000E-8	2.248327E-1
1.910000E-8	2.301771E-1
1.915000E-8	2.349220E-1
1.920000E-8	2.389217E-1
1.925000E-8	2.419279E-1
1.930000E-8	2.438721E-1
1.935000E-8	2.448142E-1
1.940000E-8	2.447800E-1
1.945000E-8	2.437865E-1
1.950000E-8	2.419879E-1
1.955000E-8	2.395641E-1
1.960000E-8	2.366264E-1
1.965000E-8	2.332947E-1
1.970000E-8	2.297146E-1
1.975000E-8	2.260147E-1
1.980000E-8	2.222033E-1
1.985000E-8	2.182464E-1
1.990000E-8	2.140583E-1
1.995000E-8	2.096218E-1
2.000000E-8	2.049026E-1
2.005000E-8	1.998151E-1
2.010000E-8	1.943508E-1
2.015000E-8	1.886210E-1
2.020000E-8	1.827542E-1
2.025000E-8	1.768874E-1
2.030000E-8	1.712775E-1
2.035000E-8	1.663185E-1
2.040000E-8	1.622588E-1
2.045000E-8	1.593725E-1
2.050000E-8	1.579507E-1
2.055000E-8	1.582077E-1
2.060000E-8	1.601947E-1
2.065000E-8	1.639375E-1
2.070000E-8	1.692733E-1
2.075000E-8	1.759281E-1
2.080000E-8	1.836278E-1
2.085000E-8	1.921497E-1
2.090000E-8	2.010313E-1
2.095000E-8	2.097759E-1
2.100000E-8	2.180409E-1
2.105000E-8	2.255265E-1
2.110000E-8	2.319414E-1
2.115000E-8	2.371060E-1
2.120000E-8	2.409515E-1
2.125000E-8	2.433839E-1
2.130000E-8	2.444374E-1
2.135000E-8	2.442490E-1
2.140000E-8	2.429129E-1
2.145000E-8	2.405147E-1
2.150000E-8	2.371831E-1
2.155000E-8	2.330549E-1
2.160000E-8	2.281558E-1
2.165000E-8	2.225288E-1
2.170000E-8	2.163023E-1
2.175000E-8	2.095019E-1
2.180000E-8	2.021790E-1
2.185000E-8	1.944451E-1
2.190000E-8	1.864884E-1
2.195000E-8	1.784633E-1
2.200000E-8	1.706351E-1
2.205000E-8	1.633722E-1
2.210000E-8	1.569658E-1
2.215000E-8	1.516814E-1
2.220000E-8	1.477930E-1
2.225000E-8	1.455576E-1
2.230000E-8	1.450094E-1
2.235000E-8	1.461571E-1
2.240000E-8	1.489749E-1
2.245000E-8	1.533772E-1
2.250000E-8	1.590984E-1
2.255000E-8	1.657532E-1
2.260000E-8	1.729904E-1
2.265000E-8	1.805616E-1
2.270000E-8	1.881414E-1
2.275000E-8	1.954129E-1
2.280000E-8	2.021533E-1
2.285000E-8	2.083028E-1
2.290000E-8	2.137243E-1
2.295000E-8	2.183321E-1
2.300000E-8	2.221691E-1
2.305000E-8	2.252695E-1
2.310000E-8	2.276163E-1
2.315000E-8	2.292093E-1
2.320000E-8	2.300572E-1
2.325000E-8	2.301000E-1
2.330000E-8	2.292864E-1
2.335000E-8	2.275306E-1
2.340000E-8	2.247471E-1
2.345000E-8	2.209101E-1
2.350000E-8	2.160025E-1
2.355000E-8	2.100757E-1
2.360000E-8	2.033267E-1
2.365000E-8	1.959525E-1
2.370000E-8	1.881157E-1
2.375000E-8	1.800477E-1
2.380000E-8	1.721596E-1
2.385000E-8	1.647940E-1
2.390000E-8	1.581392E-1
2.395000E-8	1.523922E-1
2.400000E-8	1.478272E-1
2.405000E-8	1.445469E-1
2.410000E-8	1.425000E-1
2.415000E-8	1.416606E-1
2.420000E-8	1.420032E-1
2.425000E-8	1.433907E-1
2.430000E-8	1.456604E-1
2.435000E-8	1.487437E-1
2.440000E-8	1.525550E-1
2.445000E-8	1.569144E-1
2.450000E-8	1.617278E-1
2.455000E-8	1.669694E-1
2.460000E-8	1.726650E-1
2.465000E-8	1.787802E-1
2.470000E-8	1.852294E-1
2.475000E-8	1.919099E-1
2.480000E-8	1.987017E-1
2.485000E-8	2.055193E-1
2.490000E-8	2.121655E-1
2.495000E-8	2.183235E-1
2.500000E-8	2.237279E-1
2.505000E-8	2.280531E-1
2.510000E-8	2.310079E-1
2.515000E-8	2.323526E-1
2.520000E-8	2.319158E-1
2.525000E-8	2.295947E-1
2.530000E-8	2.253723E-1
2.535000E-8	2.193427E-1
2.540000E-8	2.117201E-1
2.545000E-8	2.028042E-1
2.550000E-8	1.929291E-1
2.555000E-8	1.824801E-1
2.560000E-8	1.719798E-1
2.565000E-8	1.618734E-1
2.570000E-8	1.525378E-1
2.575000E-8	1.443243E-1
2.580000E-8	1.374982E-1
2.585000E-8	1.321795E-1
2.590000E-8	1.284881E-1
2.595000E-8	1.265182E-1
2.600000E-8	1.262013E-1
2.605000E-8	1.273661E-1
2.610000E-8	1.299098E-1
2.615000E-8	1.337383E-1
2.620000E-8	1.386458E-1
2.625000E-8	1.444270E-1
2.630000E-8	1.509105E-1
2.635000E-8	1.578994E-1
2.640000E-8	1.651879E-1
2.645000E-8	1.726564E-1
2.650000E-8	1.801163E-1
2.655000E-8	1.872849E-1
2.660000E-8	1.940083E-1
2.665000E-8	2.001320E-1
2.670000E-8	2.054764E-1
2.675000E-8	2.098873E-1
2.680000E-8	2.133217E-1
2.685000E-8	2.156513E-1
2.690000E-8	2.167562E-1
2.695000E-8	2.166363E-1
2.700000E-8	2.153601E-1
2.705000E-8	2.129106E-1
2.710000E-8	2.093819E-1
2.715000E-8	2.049026E-1
2.720000E-8	1.995411E-1
2.725000E-8	1.933745E-1
2.730000E-8	1.866255E-1
2.735000E-8	1.795082E-1
2.740000E-8	1.721168E-1
2.745000E-8	1.646912E-1
2.750000E-8	1.574626E-1
2.755000E-8	1.506707E-1
2.760000E-8	1.445469E-1
2.765000E-8	1.393053E-1
2.770000E-8	1.350658E-1
2.775000E-8	1.319996E-1
2.780000E-8	1.302353E-1
2.785000E-8	1.297642E-1
2.790000E-8	1.305350E-1
2.795000E-8	1.324878E-1
2.800000E-8	1.354169E-1
2.805000E-8	1.391426E-1
2.810000E-8	1.435020E-1
2.815000E-8	1.482640E-1
2.820000E-8	1.531202E-1
2.825000E-8	1.579336E-1
2.830000E-8	1.626613E-1
2.835000E-8	1.672092E-1
2.840000E-8	1.715258E-1
2.845000E-8	1.756369E-1
2.850000E-8	1.795853E-1
2.855000E-8	1.833366E-1
2.860000E-8	1.869424E-1
2.865000E-8	1.904625E-1
2.870000E-8	1.938198E-1
2.875000E-8	1.968603E-1
