Study Name	Tungsten_Calibration
Sample Name	2024-01-11
Run Name	spot00
Operator	Elena
Date	1/11/2024
Time	13:09
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	1:09:55 PM
	
Time	Amplitude
0.000000E+0	-2.281647E-3
5.000000E-11	-2.185722E-3
1.000000E-10	-2.113779E-3
1.500000E-10	-2.093223E-3
2.000000E-10	-2.127482E-3
2.500000E-10	-2.154889E-3
3.000000E-10	-2.151463E-3
3.500000E-10	-2.172019E-3
4.000000E-10	-2.233685E-3
4.500000E-10	-2.257666E-3
5.000000E-10	-2.202852E-3
5.500000E-10	-2.106927E-3
6.000000E-10	-1.997298E-3
6.500000E-10	-1.891096E-3
7.000000E-10	-1.764338E-3
7.500000E-10	-1.613599E-3
8.000000E-10	-1.479989E-3
8.500000E-10	-1.397768E-3
9.000000E-10	-1.318972E-3
9.500000E-10	-1.253880E-3
1.000000E-9	-1.260732E-3
1.050000E-9	-1.308694E-3
1.100000E-9	-1.353231E-3
1.150000E-9	-1.445730E-3
1.200000E-9	-1.623876E-3
1.250000E-9	-1.808874E-3
1.300000E-9	-1.932206E-3
1.350000E-9	-2.045261E-3
1.400000E-9	-2.175445E-3
1.450000E-9	-2.271370E-3
1.500000E-9	-2.315906E-3
1.550000E-9	-2.326184E-3
1.600000E-9	-2.305628E-3
1.650000E-9	-2.254240E-3
1.700000E-9	-2.165167E-3
1.750000E-9	-2.055538E-3
1.800000E-9	-1.966465E-3
1.850000E-9	-1.887670E-3
1.900000E-9	-1.805449E-3
1.950000E-9	-1.764338E-3
2.000000E-9	-1.791745E-3
2.050000E-9	-1.822578E-3
2.100000E-9	-1.829430E-3
2.150000E-9	-1.884244E-3
2.200000E-9	-1.973317E-3
2.250000E-9	-2.021280E-3
2.300000E-9	-2.058964E-3
2.350000E-9	-2.120630E-3
2.400000E-9	-2.154889E-3
2.450000E-9	-2.117205E-3
2.500000E-9	-2.082946E-3
2.550000E-9	-2.072668E-3
2.600000E-9	-2.031557E-3
2.650000E-9	-1.963039E-3
2.700000E-9	-1.911651E-3
2.750000E-9	-1.877392E-3
2.800000E-9	-1.853411E-3
2.850000E-9	-1.867115E-3
2.900000E-9	-1.884244E-3
2.950000E-9	-1.887670E-3
3.000000E-9	-1.894522E-3
3.050000E-9	-1.901373E-3
3.100000E-9	-1.894522E-3
3.150000E-9	-1.891096E-3
3.200000E-9	-1.894522E-3
3.250000E-9	-1.880818E-3
3.300000E-9	-1.863689E-3
3.350000E-9	-1.877392E-3
3.400000E-9	-1.904799E-3
3.450000E-9	-1.932206E-3
3.500000E-9	-1.987021E-3
3.550000E-9	-2.058964E-3
3.600000E-9	-2.110353E-3
3.650000E-9	-2.127482E-3
3.700000E-9	-2.120630E-3
3.750000E-9	-2.106927E-3
3.800000E-9	-2.110353E-3
3.850000E-9	-2.082946E-3
3.900000E-9	-2.017854E-3
3.950000E-9	-1.973317E-3
4.000000E-9	-1.983595E-3
4.050000E-9	-1.990447E-3
4.100000E-9	-1.993872E-3
4.150000E-9	-2.055538E-3
4.200000E-9	-2.154889E-3
4.250000E-9	-2.219981E-3
4.300000E-9	-2.261092E-3
4.350000E-9	-2.302203E-3
4.400000E-9	-2.312480E-3
4.450000E-9	-2.267944E-3
4.500000E-9	-2.209704E-3
4.550000E-9	-2.151463E-3
