Study Name	Tungsten_Calibration
Sample Name	2024-10-03
Run Name	spot_00
Operator	Elena
Date	10/3/2024
Time	10:15
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	100.000001E-12
time stamp (ms)	10:15:37 AM
	
Time	Amplitude
0.000000E+0	2.449721E-4
1.000000E-10	3.391844E-4
2.000000E-10	5.327477E-4
3.000000E-10	7.657089E-4
4.000000E-10	9.832536E-4
5.000000E-10	1.036355E-3
6.000000E-10	9.626982E-4
7.000000E-10	7.400147E-4
8.000000E-10	4.813592E-4
9.000000E-10	2.261297E-4
1.000000E-9	9.251957E-5
1.100000E-9	7.710302E-5
1.200000E-9	2.107131E-4
1.300000E-9	3.974247E-4
1.400000E-9	5.824233E-4
1.500000E-9	7.057557E-4
1.600000E-9	7.485794E-4
1.700000E-9	7.554312E-4
1.800000E-9	7.742737E-4
1.900000E-9	8.308010E-4
2.000000E-9	8.839025E-4
2.100000E-9	9.404298E-4
2.200000E-9	9.541334E-4
2.300000E-9	8.907543E-4
2.400000E-9	7.708478E-4
2.500000E-9	6.800614E-4
2.600000E-9	6.338118E-4
2.700000E-9	6.081175E-4
2.800000E-9	5.978398E-4
2.900000E-9	5.944139E-4
3.000000E-9	6.029787E-4
3.100000E-9	5.567290E-4
3.200000E-9	5.070535E-4
3.300000E-9	4.539520E-4
3.400000E-9	4.128412E-4
3.500000E-9	4.162671E-4
3.600000E-9	4.608038E-4
3.700000E-9	5.258959E-4
3.800000E-9	6.149693E-4
3.900000E-9	6.766355E-4
4.000000E-9	7.502924E-4
4.100000E-9	8.085327E-4
4.200000E-9	7.879773E-4
4.300000E-9	6.834873E-4
4.400000E-9	5.139053E-4
4.500000E-9	3.186290E-4
4.600000E-9	2.004354E-4
4.700000E-9	1.130750E-4
4.800000E-9	1.147879E-4
4.900000E-9	1.336304E-4
5.000000E-9	2.141390E-4
5.100000E-9	2.912218E-4
5.200000E-9	3.460362E-4
5.300000E-9	4.573779E-4
5.400000E-9	5.550161E-4
5.500000E-9	5.978398E-4
5.600000E-9	5.207571E-4
5.700000E-9	2.792311E-4
5.800000E-9	2.057567E-5
5.900000E-9	-1.609970E-4
6.000000E-9	-1.524323E-4
6.100000E-9	2.742747E-5
6.200000E-9	3.049254E-4
6.300000E-9	5.447384E-4
6.400000E-9	6.320988E-4
6.500000E-9	5.344607E-4
6.600000E-9	3.494621E-4
6.700000E-9	1.473340E-4
6.800000E-9	5.159115E-6
6.900000E-9	-7.706249E-5
7.000000E-9	-8.905314E-5
7.100000E-9	1.372386E-5
7.200000E-9	2.295556E-4
7.300000E-9	4.539520E-4
7.400000E-9	6.509413E-4
7.500000E-9	7.143204E-4
7.600000E-9	6.852003E-4
