Study Name	Tungsten_Calibration
Sample Name	2024-10-03
Run Name	spot_00
Operator	Elena
Date	10/3/2024
Time	10:15
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	100.000001E-12
time stamp (ms)	10:15:37 AM
	
Time	Amplitude
0.000000E+0	-2.380882E-4
1.000000E-10	-2.620695E-4
2.000000E-10	-2.123939E-4
3.000000E-10	-1.301723E-4
4.000000E-10	-2.739534E-5
5.000000E-10	2.228022E-5
6.000000E-10	5.996512E-5
7.000000E-10	2.399317E-5
8.000000E-10	-5.994139E-5
9.000000E-10	-1.712831E-4
1.000000E-9	-2.586436E-4
1.100000E-9	-2.911896E-4
1.200000E-9	-2.552177E-4
1.300000E-9	-1.610054E-4
1.400000E-9	-4.966369E-5
1.500000E-9	5.653922E-5
1.600000E-9	1.164925E-4
1.700000E-9	1.130666E-4
1.800000E-9	8.052052E-5
1.900000E-9	6.167807E-5
2.000000E-9	3.769677E-5
2.100000E-9	3.427087E-5
2.200000E-9	1.724815E-6
2.300000E-9	-2.739534E-5
2.400000E-9	-4.623779E-5
2.500000E-9	-5.651549E-5
2.600000E-9	-5.308959E-5
2.700000E-9	-3.938599E-5
2.800000E-9	6.863665E-6
2.900000E-9	5.140037E-5
3.000000E-9	7.880757E-5
3.100000E-9	6.339102E-5
3.200000E-9	1.885432E-5
3.300000E-9	-8.563564E-5
3.400000E-9	-1.952644E-4
3.500000E-9	-2.791990E-4
3.600000E-9	-2.826249E-4
3.700000E-9	-2.158198E-4
3.800000E-9	-7.878384E-5
3.900000E-9	5.653922E-5
4.000000E-9	1.421867E-4
4.100000E-9	1.730198E-4
4.200000E-9	1.284831E-4
4.300000E-9	2.056727E-5
4.400000E-9	-8.392269E-5
4.500000E-9	-1.729961E-4
4.600000E-9	-1.935515E-4
4.700000E-9	-1.712831E-4
4.800000E-9	-1.250335E-4
4.900000E-9	-1.267464E-4
5.000000E-9	-1.592925E-4
5.100000E-9	-1.781349E-4
5.200000E-9	-1.781349E-4
5.300000E-9	-8.734859E-5
5.400000E-9	2.913202E-5
5.500000E-9	1.096407E-4
5.600000E-9	8.052052E-5
5.700000E-9	-8.906154E-5
5.800000E-9	-2.980414E-4
5.900000E-9	-4.796141E-4
6.000000E-9	-5.121602E-4
6.100000E-9	-4.196609E-4
6.200000E-9	-2.329493E-4
6.300000E-9	-5.822844E-5
6.400000E-9	5.140037E-5
6.500000E-9	5.825217E-5
6.600000E-9	2.399317E-5
6.700000E-9	-2.225649E-5
6.800000E-9	-6.679319E-5
6.900000E-9	-7.707089E-5
7.000000E-9	-1.044781E-4
7.100000E-9	-9.762629E-5
7.200000E-9	-4.623779E-5
7.300000E-9	6.863665E-6
