Study Name	031-0101W
Sample Name	2024-02-21
Run Name	spot00
Operator	Angus+Elena
Date	2/21/2024
Time	17:02
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	8
dt	50.000001E-12
time stamp (ms)	5:10:45 PM
	
Time	Amplitude
0.000000E+0	-1.575910E-3
5.000000E-11	-1.541651E-3
1.000000E-10	-1.533087E-3
1.500000E-10	-1.515957E-3
2.000000E-10	-1.515957E-3
2.500000E-10	-1.558781E-3
3.000000E-10	-1.635863E-3
3.500000E-10	-1.721511E-3
4.000000E-10	-1.798593E-3
4.500000E-10	-1.858546E-3
5.000000E-10	-1.952758E-3
5.500000E-10	-2.064100E-3
6.000000E-10	-2.106923E-3
6.500000E-10	-2.098359E-3
7.000000E-10	-2.106923E-3
7.500000E-10	-2.089794E-3
8.000000E-10	-1.987017E-3
8.500000E-10	-1.867111E-3
9.000000E-10	-1.755769E-3
9.500000E-10	-1.618734E-3
1.000000E-9	-1.438874E-3
1.050000E-9	-1.276145E-3
1.100000E-9	-1.121979E-3
1.150000E-9	-9.763791E-4
1.200000E-9	-8.564729E-4
1.250000E-9	-7.708256E-4
1.300000E-9	-7.023077E-4
1.350000E-9	-6.594841E-4
1.400000E-9	-6.166604E-4
1.450000E-9	-6.080957E-4
1.500000E-9	-6.680488E-4
1.550000E-9	-7.451314E-4
1.600000E-9	-8.222139E-4
1.650000E-9	-8.992965E-4
1.700000E-9	-9.763791E-4
1.750000E-9	-1.079156E-3
1.800000E-9	-1.207627E-3
1.850000E-9	-1.327533E-3
1.900000E-9	-1.387486E-3
1.950000E-9	-1.413180E-3
2.000000E-9	-1.430310E-3
2.050000E-9	-1.430310E-3
2.100000E-9	-1.421745E-3
2.150000E-9	-1.430310E-3
2.200000E-9	-1.430310E-3
2.250000E-9	-1.447439E-3
2.300000E-9	-1.498828E-3
2.350000E-9	-1.524522E-3
2.400000E-9	-1.541651E-3
2.450000E-9	-1.610169E-3
2.500000E-9	-1.661557E-3
2.550000E-9	-1.644428E-3
2.600000E-9	-1.678687E-3
2.650000E-9	-1.747205E-3
2.700000E-9	-1.764334E-3
2.750000E-9	-1.747205E-3
2.800000E-9	-1.764334E-3
2.850000E-9	-1.755769E-3
2.900000E-9	-1.695816E-3
2.950000E-9	-1.678687E-3
3.000000E-9	-1.678687E-3
3.050000E-9	-1.644428E-3
3.100000E-9	-1.652993E-3
3.150000E-9	-1.721511E-3
3.200000E-9	-1.764334E-3
3.250000E-9	-1.772899E-3
3.300000E-9	-1.841417E-3
3.350000E-9	-1.918499E-3
3.400000E-9	-1.944194E-3
3.450000E-9	-1.969888E-3
3.500000E-9	-2.004147E-3
3.550000E-9	-1.978452E-3
3.600000E-9	-1.927064E-3
3.650000E-9	-1.909935E-3
3.700000E-9	-1.867111E-3
3.750000E-9	-1.772899E-3
3.800000E-9	-1.678687E-3
3.850000E-9	-1.575910E-3
3.900000E-9	-1.473133E-3
3.950000E-9	-1.413180E-3
4.000000E-9	-1.387486E-3
4.050000E-9	-1.370357E-3
4.100000E-9	-1.361792E-3
4.150000E-9	-1.404616E-3
4.200000E-9	-1.481698E-3
4.250000E-9	-1.575910E-3
4.300000E-9	-1.670122E-3
4.350000E-9	-1.730075E-3
4.400000E-9	-1.781464E-3
4.450000E-9	-1.815723E-3
4.500000E-9	-1.832852E-3
4.550000E-9	-1.858546E-3
4.600000E-9	-1.901370E-3
4.650000E-9	-1.909935E-3
4.700000E-9	-1.875676E-3
4.750000E-9	-1.875676E-3
4.800000E-9	-1.901370E-3
4.850000E-9	-1.875676E-3
4.900000E-9	-1.867111E-3
4.950000E-9	-1.909935E-3
5.000000E-9	-1.927064E-3
5.050000E-9	-1.927064E-3
5.100000E-9	-1.952758E-3
5.150000E-9	-1.987017E-3
5.200000E-9	-1.969888E-3
5.250000E-9	-1.935629E-3
5.300000E-9	-1.918499E-3
5.350000E-9	-1.901370E-3
5.400000E-9	-1.892805E-3
5.450000E-9	-1.858546E-3
5.500000E-9	-1.790028E-3
5.550000E-9	-1.712946E-3
5.600000E-9	-1.635863E-3
5.650000E-9	-1.524522E-3
5.700000E-9	-1.430310E-3
5.750000E-9	-1.318968E-3
5.800000E-9	-1.173368E-3
5.850000E-9	-1.010638E-3
5.900000E-9	-8.222139E-4
5.950000E-9	-5.138837E-4
6.000000E-9	-5.995298E-5
6.050000E-9	5.567076E-4
6.100000E-9	1.456004E-3
6.150000E-9	2.715019E-3
6.200000E-9	4.282365E-3
6.250000E-9	6.235123E-3
6.300000E-9	8.641812E-3
6.350000E-9	1.136540E-2
6.400000E-9	1.431166E-2
6.450000E-9	1.750631E-2
6.500000E-9	2.083799E-2
6.550000E-9	2.403263E-2
6.600000E-9	2.705598E-2
6.650000E-9	2.989947E-2
6.700000E-9	3.246033E-2
6.750000E-9	3.472998E-2
6.800000E-9	3.681977E-2
6.850000E-9	3.867832E-2
6.900000E-9	4.030562E-2
6.950000E-9	4.184727E-2
7.000000E-9	4.338892E-2
7.050000E-9	4.488775E-2
7.100000E-9	4.634375E-2
7.150000E-9	4.774837E-2
7.200000E-9	4.899025E-2
7.250000E-9	4.997520E-2
7.300000E-9	5.063468E-2
7.350000E-9	5.085737E-2
7.400000E-9	5.057473E-2
7.450000E-9	4.978677E-2
7.500000E-9	4.844211E-2
7.550000E-9	4.655787E-2
7.600000E-9	4.430535E-2
7.650000E-9	4.184727E-2
7.700000E-9	3.926929E-2
7.750000E-9	3.669987E-2
7.800000E-9	3.433600E-2
7.850000E-9	3.225477E-2
7.900000E-9	3.054183E-2
7.950000E-9	2.923142E-2
8.000000E-9	2.835782E-2
8.050000E-9	2.791245E-2
8.100000E-9	2.783537E-2
8.150000E-9	2.802380E-2
8.200000E-9	2.843490E-2
8.250000E-9	2.906869E-2
8.300000E-9	2.984808E-2
8.350000E-9	3.067030E-2
8.400000E-9	3.155246E-2
8.450000E-9	3.252884E-2
8.500000E-9	3.354805E-2
8.550000E-9	3.467859E-2
8.600000E-9	3.595474E-2
8.650000E-9	3.726514E-2
8.700000E-9	3.856698E-2
8.750000E-9	3.991164E-2
8.800000E-9	4.126487E-2
8.850000E-9	4.252388E-2
8.900000E-9	4.367156E-2
8.950000E-9	4.462224E-2
9.000000E-9	4.523890E-2
9.050000E-9	4.553010E-2
9.100000E-9	4.557293E-2
9.150000E-9	4.527316E-2
9.200000E-9	4.461368E-2
9.250000E-9	4.368869E-2
9.300000E-9	4.252388E-2
9.350000E-9	4.111070E-2
9.400000E-9	3.954336E-2
9.450000E-9	3.788180E-2
9.500000E-9	3.611747E-2
9.550000E-9	3.431031E-2
9.600000E-9	3.256310E-2
9.650000E-9	3.091867E-2
9.700000E-9	2.938559E-2
9.750000E-9	2.804093E-2
9.800000E-9	2.690182E-2
9.850000E-9	2.600252E-2
9.900000E-9	2.541155E-2
9.950000E-9	2.514605E-2
1.000000E-8	2.517174E-2
1.005000E-8	2.549720E-2
1.010000E-8	2.610530E-2
1.015000E-8	2.693608E-2
1.020000E-8	2.793815E-2
1.025000E-8	2.910295E-2
1.030000E-8	3.040479E-2
1.035000E-8	3.180084E-2
1.040000E-8	3.323115E-2
1.045000E-8	3.465290E-2
1.050000E-8	3.606608E-2
1.055000E-8	3.747926E-2
1.060000E-8	3.881536E-2
1.065000E-8	4.005724E-2
1.070000E-8	4.120492E-2
1.075000E-8	4.218129E-2
1.080000E-8	4.289217E-2
1.085000E-8	4.332040E-2
1.090000E-8	4.345744E-2
1.095000E-8	4.321763E-2
1.100000E-8	4.258384E-2
1.105000E-8	4.158176E-2
1.110000E-8	4.017715E-2
1.115000E-8	3.842138E-2
1.120000E-8	3.644293E-2
1.125000E-8	3.428461E-2
1.130000E-8	3.202352E-2
