Study Name	031-0101W
Sample Name	2024-02-21
Run Name	spot00
Operator	Angus+Elena
Date	2/21/2024
Time	17:02
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	71
dt	50.000001E-12
time stamp (ms)	6:15:22 PM
	
Time	Amplitude
0.000000E+0	1.027769E-3
5.000000E-11	1.036333E-3
1.000000E-10	1.079157E-3
1.500000E-10	1.156240E-3
2.000000E-10	1.284711E-3
2.500000E-10	1.387487E-3
3.000000E-10	1.507394E-3
3.500000E-10	1.644429E-3
4.000000E-10	1.798594E-3
4.500000E-10	1.969889E-3
5.000000E-10	2.158313E-3
5.500000E-10	2.321043E-3
6.000000E-10	2.440949E-3
6.500000E-10	2.466643E-3
7.000000E-10	2.440949E-3
7.500000E-10	2.432384E-3
8.000000E-10	2.423820E-3
8.500000E-10	2.338172E-3
9.000000E-10	2.218266E-3
9.500000E-10	2.149748E-3
1.000000E-9	2.081230E-3
1.050000E-9	2.021277E-3
1.100000E-9	2.021277E-3
1.150000E-9	2.106925E-3
1.200000E-9	2.201137E-3
1.250000E-9	2.312478E-3
1.300000E-9	2.458079E-3
1.350000E-9	2.603679E-3
1.400000E-9	2.757844E-3
1.450000E-9	2.852056E-3
1.500000E-9	2.869186E-3
1.550000E-9	2.852056E-3
1.600000E-9	2.800668E-3
1.650000E-9	2.663632E-3
1.700000E-9	2.458079E-3
1.750000E-9	2.235396E-3
1.800000E-9	2.012713E-3
1.850000E-9	1.772900E-3
1.900000E-9	1.601606E-3
1.950000E-9	1.533088E-3
2.000000E-9	1.464570E-3
2.050000E-9	1.387487E-3
2.100000E-9	1.421746E-3
2.150000E-9	1.558782E-3
2.200000E-9	1.678688E-3
2.250000E-9	1.781465E-3
2.300000E-9	1.849983E-3
2.350000E-9	1.901371E-3
2.400000E-9	1.961324E-3
2.450000E-9	2.012713E-3
2.500000E-9	1.995583E-3
2.550000E-9	1.884242E-3
2.600000E-9	1.764335E-3
2.650000E-9	1.652994E-3
2.700000E-9	1.507394E-3
2.750000E-9	1.413182E-3
2.800000E-9	1.353228E-3
2.850000E-9	1.267581E-3
2.900000E-9	1.181934E-3
2.950000E-9	1.173369E-3
3.000000E-9	1.216193E-3
3.050000E-9	1.241887E-3
3.100000E-9	1.233322E-3
3.150000E-9	1.259016E-3
3.200000E-9	1.310405E-3
3.250000E-9	1.353228E-3
3.300000E-9	1.361793E-3
3.350000E-9	1.396052E-3
3.400000E-9	1.430311E-3
3.450000E-9	1.456005E-3
3.500000E-9	1.473135E-3
3.550000E-9	1.515958E-3
3.600000E-9	1.567347E-3
3.650000E-9	1.593041E-3
3.700000E-9	1.644429E-3
3.750000E-9	1.721512E-3
3.800000E-9	1.755771E-3
3.850000E-9	1.755771E-3
3.900000E-9	1.764335E-3
3.950000E-9	1.747206E-3
4.000000E-9	1.704382E-3
4.050000E-9	1.678688E-3
4.100000E-9	1.644429E-3
4.150000E-9	1.533088E-3
4.200000E-9	1.413182E-3
4.250000E-9	1.318970E-3
4.300000E-9	1.216193E-3
4.350000E-9	1.062028E-3
4.400000E-9	9.421214E-4
4.450000E-9	8.992977E-4
4.500000E-9	8.736036E-4
4.550000E-9	8.564741E-4
4.600000E-9	9.164272E-4
4.650000E-9	1.019204E-3
4.700000E-9	1.147675E-3
4.750000E-9	1.293275E-3
4.800000E-9	1.396052E-3
4.850000E-9	1.413182E-3
4.900000E-9	1.464570E-3
4.950000E-9	1.533088E-3
5.000000E-9	1.524523E-3
5.050000E-9	1.438876E-3
5.100000E-9	1.421746E-3
5.150000E-9	1.430311E-3
5.200000E-9	1.361793E-3
5.250000E-9	1.241887E-3
5.300000E-9	1.181934E-3
5.350000E-9	1.224757E-3
5.400000E-9	1.344664E-3
5.450000E-9	1.524523E-3
5.500000E-9	1.695818E-3
5.550000E-9	1.875677E-3
5.600000E-9	2.184007E-3
5.650000E-9	2.637938E-3
5.700000E-9	3.237469E-3
5.750000E-9	4.085377E-3
5.800000E-9	5.310134E-3
5.850000E-9	6.988821E-3
5.900000E-9	9.275603E-3
5.950000E-9	1.234178E-2
6.000000E-9	1.616165E-2
6.050000E-9	2.070095E-2
6.100000E-9	2.597683E-2
6.150000E-9	3.197214E-2
6.200000E-9	3.855841E-2
6.250000E-9	4.559862E-2
6.300000E-9	5.293003E-2
6.350000E-9	6.026144E-2
6.400000E-9	6.734447E-2
6.450000E-9	7.407635E-2
6.500000E-9	8.035430E-2
6.550000E-9	8.599845E-2
6.600000E-9	9.096600E-2
6.650000E-9	9.536827E-2
6.700000E-9	9.930804E-2
6.750000E-9	1.028025E-1
6.800000E-9	1.059543E-1
6.850000E-9	1.089434E-1
6.900000E-9	1.117869E-1
6.950000E-9	1.143734E-1
7.000000E-9	1.166688E-1
7.050000E-9	1.187671E-1
7.100000E-9	1.205057E-1
7.150000E-9	1.216363E-1
7.200000E-9	1.220645E-1
7.250000E-9	1.217905E-1
7.300000E-9	1.207113E-1
7.350000E-9	1.187157E-1
7.400000E-9	1.158294E-1
7.450000E-9	1.122065E-1
7.500000E-9	1.080783E-1
7.550000E-9	1.035990E-1
7.600000E-9	9.893119E-2
7.650000E-9	9.428055E-2
7.700000E-9	8.997249E-2
7.750000E-9	8.614405E-2
7.800000E-9	8.282094E-2
7.850000E-9	8.009735E-2
7.900000E-9	7.812747E-2
7.950000E-9	7.685132E-2
8.000000E-9	7.620897E-2
8.050000E-9	7.611475E-2
8.100000E-9	7.651730E-2
8.150000E-9	7.735664E-2
8.200000E-9	7.858140E-2
8.250000E-9	8.008879E-2
8.300000E-9	8.177604E-2
8.350000E-9	8.372023E-2
8.400000E-9	8.590424E-2
8.450000E-9	8.819102E-2
8.500000E-9	9.058915E-2
8.550000E-9	9.314144E-2
8.600000E-9	9.570229E-2
8.650000E-9	9.812611E-2
8.700000E-9	1.004557E-1
8.750000E-9	1.026483E-1
8.800000E-9	1.044897E-1
8.850000E-9	1.059457E-1
8.900000E-9	1.070506E-1
8.950000E-9	1.076672E-1
9.000000E-9	1.077272E-1
9.050000E-9	1.073161E-1
9.100000E-9	1.063739E-1
9.150000E-9	1.048409E-1
9.200000E-9	1.028453E-1
9.250000E-9	1.004386E-1
9.300000E-9	9.757797E-2
9.350000E-9	9.435763E-2
9.400000E-9	9.096600E-2
9.450000E-9	8.750585E-2
9.500000E-9	8.399431E-2
9.550000E-9	8.058554E-2
9.600000E-9	7.737377E-2
9.650000E-9	7.446176E-2
9.700000E-9	7.198656E-2
9.750000E-9	6.998241E-2
9.800000E-9	6.850927E-2
9.850000E-9	6.768706E-2
9.900000E-9	6.755003E-2
9.950000E-9	6.796113E-2
1.000000E-8	6.889469E-2
1.005000E-8	7.043634E-2
1.010000E-8	7.247474E-2
1.015000E-8	7.482148E-2
1.020000E-8	7.745085E-2
1.025000E-8	8.035430E-2
1.030000E-8	8.342903E-2
1.035000E-8	8.654660E-2
1.040000E-8	8.967272E-2
1.045000E-8	9.267894E-2
1.050000E-8	9.545391E-2
1.055000E-8	9.799764E-2
1.060000E-8	1.002245E-1
1.065000E-8	1.020145E-1
1.070000E-8	1.032992E-1
1.075000E-8	1.040358E-1
1.080000E-8	1.041043E-1
1.085000E-8	1.034448E-1
1.090000E-8	1.021258E-1
1.095000E-8	1.001131E-1
1.100000E-8	9.735528E-2
1.105000E-8	9.398078E-2
1.110000E-8	9.010952E-2
1.115000E-8	8.590424E-2
1.120000E-8	8.158762E-2
1.125000E-8	7.733095E-2
1.130000E-8	7.320275E-2
1.135000E-8	6.948565E-2
1.140000E-8	6.641092E-2
1.145000E-8	6.398710E-2
1.150000E-8	6.226559E-2
1.155000E-8	6.134916E-2
1.160000E-8	6.116930E-2
1.165000E-8	6.161467E-2
1.170000E-8	6.263387E-2
