Study Name	031-0101W
Sample Name	2024-02-21
Run Name	spot00
Operator	Angus+Elena
Date	2/21/2024
Time	17:02
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	31
dt	50.000001E-12
time stamp (ms)	5:34:21 PM
	
Time	Amplitude
0.000000E+0	-1.901370E-3
5.000000E-11	-1.849982E-3
1.000000E-10	-1.755769E-3
1.500000E-10	-1.721511E-3
2.000000E-10	-1.747205E-3
2.500000E-10	-1.730075E-3
3.000000E-10	-1.712946E-3
3.500000E-10	-1.747205E-3
4.000000E-10	-1.790028E-3
4.500000E-10	-1.815723E-3
5.000000E-10	-1.841417E-3
5.500000E-10	-1.849982E-3
6.000000E-10	-1.849982E-3
6.500000E-10	-1.867111E-3
7.000000E-10	-1.875676E-3
7.500000E-10	-1.824287E-3
8.000000E-10	-1.755769E-3
8.500000E-10	-1.670122E-3
9.000000E-10	-1.541651E-3
9.500000E-10	-1.404616E-3
1.000000E-9	-1.293274E-3
1.050000E-9	-1.156238E-3
1.100000E-9	-9.592496E-4
1.150000E-9	-7.879550E-4
1.200000E-9	-6.252252E-4
1.250000E-9	-4.539306E-4
1.300000E-9	-3.425891E-4
1.350000E-9	-3.168949E-4
1.400000E-9	-2.997654E-4
1.450000E-9	-3.168949E-4
1.500000E-9	-4.111069E-4
1.550000E-9	-5.310131E-4
1.600000E-9	-6.337899E-4
1.650000E-9	-7.879550E-4
1.700000E-9	-9.935085E-4
1.750000E-9	-1.156238E-3
1.800000E-9	-1.276145E-3
1.850000E-9	-1.387486E-3
1.900000E-9	-1.473133E-3
1.950000E-9	-1.558781E-3
2.000000E-9	-1.610169E-3
2.050000E-9	-1.627299E-3
2.100000E-9	-1.652993E-3
2.150000E-9	-1.687252E-3
2.200000E-9	-1.704381E-3
2.250000E-9	-1.695816E-3
2.300000E-9	-1.695816E-3
2.350000E-9	-1.695816E-3
2.400000E-9	-1.695816E-3
2.450000E-9	-1.695816E-3
2.500000E-9	-1.670122E-3
2.550000E-9	-1.627299E-3
2.600000E-9	-1.610169E-3
2.650000E-9	-1.610169E-3
2.700000E-9	-1.575910E-3
2.750000E-9	-1.524522E-3
2.800000E-9	-1.533087E-3
2.850000E-9	-1.567345E-3
2.900000E-9	-1.618734E-3
2.950000E-9	-1.678687E-3
3.000000E-9	-1.747205E-3
3.050000E-9	-1.798593E-3
3.100000E-9	-1.867111E-3
3.150000E-9	-1.935629E-3
3.200000E-9	-1.952758E-3
3.250000E-9	-1.952758E-3
3.300000E-9	-1.952758E-3
3.350000E-9	-1.944194E-3
3.400000E-9	-1.935629E-3
3.450000E-9	-1.909935E-3
3.500000E-9	-1.841417E-3
3.550000E-9	-1.747205E-3
3.600000E-9	-1.678687E-3
3.650000E-9	-1.627299E-3
3.700000E-9	-1.567345E-3
3.750000E-9	-1.524522E-3
3.800000E-9	-1.498828E-3
3.850000E-9	-1.464569E-3
3.900000E-9	-1.421745E-3
3.950000E-9	-1.430310E-3
4.000000E-9	-1.447439E-3
4.050000E-9	-1.447439E-3
4.100000E-9	-1.481698E-3
4.150000E-9	-1.558781E-3
4.200000E-9	-1.618734E-3
4.250000E-9	-1.652993E-3
4.300000E-9	-1.730075E-3
4.350000E-9	-1.807158E-3
4.400000E-9	-1.841417E-3
4.450000E-9	-1.849982E-3
4.500000E-9	-1.832852E-3
4.550000E-9	-1.781464E-3
4.600000E-9	-1.721511E-3
4.650000E-9	-1.678687E-3
4.700000E-9	-1.627299E-3
4.750000E-9	-1.541651E-3
4.800000E-9	-1.481698E-3
4.850000E-9	-1.456004E-3
4.900000E-9	-1.421745E-3
4.950000E-9	-1.413180E-3
5.000000E-9	-1.438874E-3
5.050000E-9	-1.447439E-3
5.100000E-9	-1.438874E-3
5.150000E-9	-1.473133E-3
5.200000E-9	-1.550216E-3
5.250000E-9	-1.593040E-3
5.300000E-9	-1.610169E-3
5.350000E-9	-1.618734E-3
5.400000E-9	-1.601604E-3
5.450000E-9	-1.550216E-3
5.500000E-9	-1.515957E-3
5.550000E-9	-1.498828E-3
5.600000E-9	-1.464569E-3
5.650000E-9	-1.413180E-3
5.700000E-9	-1.361792E-3
5.750000E-9	-1.284709E-3
5.800000E-9	-1.207627E-3
5.850000E-9	-1.121979E-3
5.900000E-9	-9.592496E-4
5.950000E-9	-6.937430E-4
6.000000E-9	-2.740712E-4
6.050000E-9	3.939777E-4
6.100000E-9	1.370357E-3
6.150000E-9	2.646502E-3
6.200000E-9	4.273800E-3
6.250000E-9	6.329335E-3
6.300000E-9	8.778848E-3
6.350000E-9	1.150243E-2
6.400000E-9	1.445726E-2
6.450000E-9	1.763478E-2
6.500000E-9	2.089794E-2
6.550000E-9	2.405833E-2
6.600000E-9	2.707311E-2
6.650000E-9	2.991660E-2
6.700000E-9	3.249458E-2
6.750000E-9	3.476424E-2
6.800000E-9	3.679408E-2
6.850000E-9	3.864406E-2
6.900000E-9	4.032275E-2
6.950000E-9	4.187296E-2
7.000000E-9	4.336323E-2
7.050000E-9	4.481067E-2
7.100000E-9	4.618102E-2
7.150000E-9	4.747430E-2
7.200000E-9	4.864767E-2
7.250000E-9	4.955553E-2
7.300000E-9	5.012080E-2
7.350000E-9	5.028353E-2
7.400000E-9	4.996663E-2
7.450000E-9	4.911016E-2
7.500000E-9	4.775693E-2
7.550000E-9	4.596690E-2
7.600000E-9	4.382572E-2
7.650000E-9	4.143616E-2
7.700000E-9	3.893526E-2
7.750000E-9	3.643436E-2
7.800000E-9	3.406193E-2
7.850000E-9	3.196357E-2
7.900000E-9	3.021637E-2
7.950000E-9	2.885457E-2
8.000000E-9	2.793815E-2
8.050000E-9	2.744139E-2
8.100000E-9	2.730436E-2
8.150000E-9	2.744139E-2
8.200000E-9	2.786107E-2
8.250000E-9	2.853768E-2
8.300000E-9	2.936846E-2
8.350000E-9	3.027632E-2
8.400000E-9	3.127839E-2
8.450000E-9	3.238324E-2
8.500000E-9	3.352235E-2
8.550000E-9	3.467859E-2
8.600000E-9	3.589478E-2
8.650000E-9	3.717093E-2
8.700000E-9	3.846420E-2
8.750000E-9	3.973178E-2
8.800000E-9	4.092228E-2
8.850000E-9	4.201000E-2
8.900000E-9	4.299494E-2
8.950000E-9	4.380859E-2
9.000000E-9	4.432248E-2
9.050000E-9	4.451947E-2
9.100000E-9	4.451090E-2
9.150000E-9	4.422826E-2
9.200000E-9	4.360304E-2
9.250000E-9	4.272944E-2
9.300000E-9	4.167598E-2
9.350000E-9	4.040840E-2
9.400000E-9	3.894383E-2
9.450000E-9	3.738505E-2
9.500000E-9	3.576631E-2
9.550000E-9	3.412188E-2
9.600000E-9	3.251171E-2
9.650000E-9	3.095293E-2
9.700000E-9	2.944554E-2
9.750000E-9	2.805805E-2
9.800000E-9	2.687612E-2
9.850000E-9	2.590831E-2
9.900000E-9	2.520600E-2
9.950000E-9	2.482059E-2
1.000000E-8	2.474350E-2
1.005000E-8	2.494049E-2
1.010000E-8	2.542868E-2
1.015000E-8	2.620807E-2
1.020000E-8	2.724441E-2
1.025000E-8	2.850342E-2
1.030000E-8	2.991660E-2
1.035000E-8	3.139830E-2
1.040000E-8	3.293139E-2
1.045000E-8	3.447304E-2
1.050000E-8	3.598043E-2
1.055000E-8	3.739361E-2
1.060000E-8	3.871258E-2
1.065000E-8	3.991164E-2
1.070000E-8	4.094797E-2
1.075000E-8	4.182158E-2
1.080000E-8	4.248106E-2
1.085000E-8	4.285791E-2
1.090000E-8	4.293499E-2
1.095000E-8	4.269518E-2
1.100000E-8	4.209565E-2
1.105000E-8	4.112783E-2
1.110000E-8	3.982599E-2
1.115000E-8	3.817300E-2
1.120000E-8	3.620311E-2
1.125000E-8	3.403624E-2
1.130000E-8	3.182654E-2
